run_id,phase,backbone,loss,seed,status,config_hash,config_path,metric_path,target_recall_min,target_recall_macro,normalized_atc,atc,balanced_accuracy,accuracy,macro_f1,critical_pair_error_count,cost_matrix_sha256,start_time,end_time,elapsed_seconds,stdout_log,stderr_log,returncode,failure_reason
14,screen,vit_base_patch16_dinov3.lvd1689m,nicme_hybrid,42,completed,1387b6667a80714b,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0014_1387b6667a80714b.json,results/pmi10_vit_base_patch16_dinov3_lvd1689m_test/screen_vit_base_patch16_dinov3_lvd1689m_nicme_hybrid_s42_05-01_15-00/metrics_20260501_150042_nicme_hybrid.json,0.964824120603015,0.9704812576114651,0.010584250635055038,0.10584250635055038,0.9824628010918625,0.9839119390347163,0.9769979117464158,12,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T14:44:59,2026-05-01T15:00:43,943.4,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0014_1387b6667a80714b.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0014_1387b6667a80714b.stderr.log,0,
15,screen,vit_base_patch16_224.augreg_in21k_ft_in1k,ce,42,completed,0e66d4f49834f9ab,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0015_0e66d4f49834f9ab.json,results/pmi10_vit_base_patch16_224_augreg_in21k_ft_in1k_test/screen_vit_base_patch16_224_augreg_in21k_ft_in1k_ce_s42_05-01_15-08/metrics_20260501_150901_cross_entropy.json,0.967741935483871,0.9742438204255355,0.014563928873835733,0.14563928873835733,0.9332406553339535,0.9288738357324301,0.8980539567524712,10,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T15:00:43,2026-05-01T15:09:01,498.6,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0015_0e66d4f49834f9ab.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0015_0e66d4f49834f9ab.stderr.log,0,
16,screen,vit_base_patch16_224.augreg_in21k_ft_in1k,nicme_hybrid,42,completed,9cf0542e5ced466c,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0016_9cf0542e5ced466c.json,results/pmi10_vit_base_patch16_224_augreg_in21k_ft_in1k_test/screen_vit_base_patch16_224_augreg_in21k_ft_in1k_nicme_hybrid_s42_05-01_15-17/metrics_20260501_151722_nicme_hybrid.json,0.9354838709677419,0.9699481485176087,0.01100762066045724,0.1100762066045724,0.9476298160615044,0.9491955969517358,0.9202713447788435,8,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T15:09:01,2026-05-01T15:17:23,501.4,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0016_9cf0542e5ced466c.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0016_9cf0542e5ced466c.stderr.log,0,
17,screen,vit_base_patch16_224.mae,ce,42,completed,940f5157517c62ec,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0017_940f5157517c62ec.json,results/pmi10_vit_base_patch16_224_mae_test/screen_vit_base_patch16_224_mae_ce_s42_05-01_15-29/metrics_20260501_152934_cross_entropy.json,0.865,0.9598397435897437,0.012785774767146485,0.12785774767146485,0.9696775880747719,0.9635901778154107,0.9503864536043996,12,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T15:17:23,2026-05-01T15:29:35,732.1,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0017_940f5157517c62ec.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0017_940f5157517c62ec.stderr.log,0,
18,screen,vit_base_patch16_224.mae,nicme_hybrid,42,completed,6fdc365f85ad34ba,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0018_6fdc365f85ad34ba.json,results/pmi10_vit_base_patch16_224_mae_test/screen_vit_base_patch16_224_mae_nicme_hybrid_s42_05-01_15-38/metrics_20260501_153832_nicme_hybrid.json,0.895,0.9346213542900608,0.020491109229466554,0.20491109229466553,0.8597722795384011,0.9060118543607113,0.8250933237815197,15,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T15:29:35,2026-05-01T15:38:33,538.0,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0018_6fdc365f85ad34ba.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0018_6fdc365f85ad34ba.stderr.log,0,
19,screen,swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,ce,42,completed,1fc6274ecb5781c3,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0019_1fc6274ecb5781c3.json,results/pmi10_swin_tiny_patch4_window7_224_ms_in22k_ft_in1k_test/screen_swin_tiny_patch4_window7_224_ms_in22k_ft_in1k_ce_s42_05-01_15-47/metrics_20260501_154736_cross_entropy.json,0.9849246231155779,0.9924811557788945,0.005080440304826418,0.05080440304826418,0.9888156317731169,0.9872988992379339,0.9806542660500371,5,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T15:38:33,2026-05-01T15:47:36,543.2,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0019_1fc6274ecb5781c3.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0019_1fc6274ecb5781c3.stderr.log,0,
20,screen,swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,nicme_hybrid,42,completed,519096db12c7046d,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0020_519096db12c7046d.json,results/pmi10_swin_tiny_patch4_window7_224_ms_in22k_ft_in1k_test/screen_swin_tiny_patch4_window7_224_ms_in22k_ft_in1k_nicme_hybrid_s42_05-01_15-56/metrics_20260501_155650_nicme_hybrid.json,0.9743589743589743,0.9885771807756732,0.003979678238780694,0.03979678238780694,0.9891697095247762,0.9889923793395428,0.9864597547640137,4,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T15:47:36,2026-05-01T15:56:51,554.6,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0020_519096db12c7046d.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0020_519096db12c7046d.stderr.log,0,
21,screen,swin_small_patch4_window7_224.ms_in22k_ft_in1k,ce,42,completed,7262aba78398bd88,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0021_7262aba78398bd88.json,results/pmi10_swin_small_patch4_window7_224_ms_in22k_ft_in1k_test/screen_swin_small_patch4_window7_224_ms_in22k_ft_in1k_ce_s42_05-01_16-09/metrics_20260501_161016_cross_entropy.json,0.9743589743589743,0.9898334621827084,0.002286198137171888,0.02286198137171888,0.991394159110836,0.9923793395427604,0.9896758982102384,2,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T15:56:51,2026-05-01T16:10:17,805.7,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0021_7262aba78398bd88.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0021_7262aba78398bd88.stderr.log,0,
22,screen,swin_small_patch4_window7_224.ms_in22k_ft_in1k,nicme_hybrid,42,completed,44088e7657f55318,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0022_44088e7657f55318.json,results/pmi10_swin_small_patch4_window7_224_ms_in22k_ft_in1k_test/screen_swin_small_patch4_window7_224_ms_in22k_ft_in1k_nicme_hybrid_s42_05-01_16-23/metrics_20260501_162337_nicme_hybrid.json,0.99,0.9962437185929648,0.002201524132091448,0.02201524132091448,0.993487209944894,0.9932260795935648,0.990101870040147,2,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T16:10:17,2026-05-01T16:23:38,801.2,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0022_44088e7657f55318.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0022_44088e7657f55318.stderr.log,0,
23,screen,efficientnet_b3.ra2_in1k,ce,42,completed,36f45e24fdc0ba53,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0023_36f45e24fdc0ba53.json,results/pmi10_efficientnet_b3_ra2_in1k_test/screen_efficientnet_b3_ra2_in1k_ce_s42_05-01_16-32/metrics_20260501_163317_cross_entropy.json,0.86,0.9102691497188173,0.01930567315834039,0.1930567315834039,0.9238144621413449,0.9331075359864521,0.9102811388308305,17,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T16:23:38,2026-05-01T16:33:17,579.7,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0023_36f45e24fdc0ba53.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0023_36f45e24fdc0ba53.stderr.log,0,
24,screen,efficientnet_b3.ra2_in1k,nicme_hybrid,42,completed,64c6bd7299670434,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0024_64c6bd7299670434.json,results/pmi10_efficientnet_b3_ra2_in1k_test/screen_efficientnet_b3_ra2_in1k_nicme_hybrid_s42_05-01_16-43/metrics_20260501_164324_nicme_hybrid.json,0.88,0.9177817125328878,0.020067739204064353,0.20067739204064353,0.9119070740532511,0.9314140558848434,0.9023200366738588,18,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T16:33:17,2026-05-01T16:43:24,606.9,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0024_64c6bd7299670434.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0024_64c6bd7299670434.stderr.log,0,
25,screen,efficientnet_b5.sw_in12k_ft_in1k,ce,42,completed,606bf57d3254a1fb,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0025_606bf57d3254a1fb.json,results/pmi10_efficientnet_b5_sw_in12k_ft_in1k_test/screen_efficientnet_b5_sw_in12k_ft_in1k_ce_s42_05-01_16-49/metrics_20260501_165013_cross_entropy.json,0.9487179487179487,0.9578084383871384,0.010499576629974599,0.10499576629974598,0.9738222448307032,0.9754445385266723,0.9684113283652913,11,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T16:43:24,2026-05-01T16:50:13,409.0,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0025_606bf57d3254a1fb.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0025_606bf57d3254a1fb.stderr.log,0,
26,screen,efficientnet_b5.sw_in12k_ft_in1k,nicme_hybrid,42,completed,8cee566acb8c3418,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0026_8cee566acb8c3418.json,results/pmi10_efficientnet_b5_sw_in12k_ft_in1k_test/screen_efficientnet_b5_sw_in12k_ft_in1k_nicme_hybrid_s42_05-01_17-00/metrics_20260501_170107_nicme_hybrid.json,0.9354838709677419,0.9647753292932819,0.007874682472480948,0.07874682472480948,0.9784874410112989,0.9864521591871296,0.9785170328934999,9,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T16:50:13,2026-05-01T17:01:07,653.8,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0026_8cee566acb8c3418.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0026_8cee566acb8c3418.stderr.log,0,
27,screen,convnextv2_tiny.fcmae_ft_in1k,ce,42,completed,3bc431e3cbb8151c,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0027_3bc431e3cbb8151c.json,results/pmi10_convnextv2_tiny_fcmae_ft_in1k_test/screen_convnextv2_tiny_fcmae_ft_in1k_ce_s42_05-01_17-14/metrics_20260501_171431_cross_entropy.json,0.9849246231155779,0.9924811557788945,0.004826418289585097,0.04826418289585097,0.9905433358984027,0.9898391193903472,0.9865749569989761,5,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T17:01:07,2026-05-01T17:14:31,804.2,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0027_3bc431e3cbb8151c.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0027_3bc431e3cbb8151c.stderr.log,0,
28,screen,convnextv2_tiny.fcmae_ft_in1k,nicme_hybrid,42,completed,85da14716eb664d6,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0028_85da14716eb664d6.json,results/pmi10_convnextv2_tiny_fcmae_ft_in1k_test/screen_convnextv2_tiny_fcmae_ft_in1k_nicme_hybrid_s42_05-01_17-26/metrics_20260501_172701_nicme_hybrid.json,0.967741935483871,0.9856792024639326,0.004826418289585097,0.04826418289585097,0.987822554572418,0.9898391193903472,0.9857338980741576,5,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T17:14:31,2026-05-01T17:27:02,750.6,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0028_85da14716eb664d6.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0028_85da14716eb664d6.stderr.log,0,
29,screen,hiera_base_224.mae_in1k_ft_in1k,ce,42,completed,51b2d3ca3e6bee19,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0029_51b2d3ca3e6bee19.json,results/pmi10_hiera_base_224_mae_in1k_ft_in1k_test/screen_hiera_base_224_mae_in1k_ft_in1k_ce_s42_05-01_17-38/metrics_20260501_173837_cross_entropy.json,0.9354838709677419,0.9598004549214227,0.010076206604572396,0.10076206604572396,0.8775952419206074,0.9491955969517358,0.8604716926577055,7,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T17:27:02,2026-05-01T17:38:38,695.5,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0029_51b2d3ca3e6bee19.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0029_51b2d3ca3e6bee19.stderr.log,0,
30,screen,hiera_base_224.mae_in1k_ft_in1k,nicme_hybrid,42,completed,99cb51a094006132,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/configs/0030_99cb51a094006132.json,results/pmi10_hiera_base_224_mae_in1k_ft_in1k_test/screen_hiera_base_224_mae_in1k_ft_in1k_nicme_hybrid_s42_05-01_17-50/metrics_20260501_175100_nicme_hybrid.json,0.9230769230769231,0.9651921518261282,0.012701100762066046,0.12701100762066045,0.883481449622152,0.9441151566469094,0.8699873182559965,10,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-01T17:38:38,2026-05-01T17:51:00,742.7,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0030_99cb51a094006132.stdout.log,/mnt/storage/github/NICME/results/pmi10_no_cal_20260501/screen/logs/0030_99cb51a094006132.stderr.log,0,
