dataset,model,method,mode,cost_ratio,n,target_class,target_recall_floor,accuracy_floor,selection_accuracy_metric,cost_matrix,test_class_prevalence,floor_pass_rate,all_seeds_floor_met,any_seed_floor_met,confusion_matrix_sum,selection_score_mean,selection_score_sd,selection_score_ci95,normalized_atc_mean,normalized_atc_sd,normalized_atc_ci95,atc_mean,atc_sd,atc_ci95,target_recall_mean,target_recall_sd,target_recall_ci95,target_fnr_mean,target_fnr_sd,target_fnr_ci95,target_precision_mean,target_precision_sd,target_precision_ci95,target_fpr_mean,target_fpr_sd,target_fpr_ci95,accuracy_mean,accuracy_sd,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_ci95,macro_f1_mean,macro_f1_sd,macro_f1_ci95,auroc_mean,auroc_sd,auroc_ci95,auprc_mean,auprc_sd,auprc_ci95,nll_mean,nll_sd,nll_ci95,brier_mean,brier_sd,brier_ci95,ece_mean,ece_sd,ece_ci95,selected_accuracy_mean,selected_accuracy_sd,selected_accuracy_ci95
breakhis_balanced,timm_dinov3_convnext_lora,nicme_logit_adjustment,calibrated_threshold,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",1.0,True,True,"[[631,215],[3,843]]",0.014479905437352246,0.0017492492419561155,0.0019794618606172997,0.014479905437352246,0.0017492492419561155,0.0019794618606172997,0.14479905437352245,0.017492492419561155,0.019794618606172997,0.9964539007092199,0.003546099290780147,0.0040127891050059155,0.0035460992907801418,0.0035460992907801418,0.0040127891050059095,0.7969517272674791,0.013702250926385802,0.015505556591271178,0.25413711583924353,0.02166702456243896,0.02451854642877824,0.8711583924349883,0.010389122831706211,0.01175639921251815,0.8711583924349883,0.010389122831706253,0.011756399212518198,0.8690714528308261,0.01090680314980126,0.01234220963969059,0.9838790805291485,0.009414577321499225,0.010653597151713283,0.9832999457730885,0.01071996766828175,0.012130785389213644,0.1885980021710599,0.051609694223505725,0.058401866871361195,0.11526641307042555,0.0313403816187435,0.035464980417610835,0.0246795594638487,0.010922565034970478,0.012360045891835545,0.8711583924349883,0.010389122831706211,0.01175639921251815
breakhis_balanced,timm_dinov3_convnext_lora,nicme_logit_adjustment,calibrated_cost_min,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.6666666666666666,False,True,"[[589,257],[2,844]]",0.016725935985782068,0.002760353841306262,0.003123634425340105,0.016371158392434988,0.002286707106637483,0.0025876526886069633,0.1637115839243499,0.02286707106637483,0.025876526886069628,0.9976359338061466,0.004094682760210118,0.0046335697399527255,0.002364066193853428,0.0040946827602101115,0.004633569739952719,0.76743923991115,0.030328187252009395,0.03431957466500277,0.3037825059101655,0.05334886097587121,0.06036991932094317,0.8469267139479905,0.025591767251313156,0.028959810874704443,0.8469267139479905,0.025591767251313218,0.028959810874704516,0.8431199997471467,0.02775217470379956,0.03140454205023895,0.9838790805291485,0.009414577321499225,0.010653597151713283,0.9832999457730885,0.01071996766828175,0.012130785389213644,0.1885980021710599,0.051609694223505725,0.058401866871361195,0.11526641307042555,0.0313403816187435,0.035464980417610835,0.0246795594638487,0.010922565034970478,0.012360045891835545,0.8469267139479905,0.025591767251313156,0.028959810874704443
breakhis_balanced,timm_dinov3_convnext_lora,nicme_logit_adjustment,argmax,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",1.0,True,True,"[[727,119],[17,829]]",0.017080378250591017,0.003787581553194354,0.004286052009456266,0.017080378250591017,0.003787581553194354,0.004286052009456266,0.1708037825059102,0.03787581553194354,0.042860520094562655,0.9799054373522459,0.0054167561406097235,0.006129636607194541,0.02009456264775414,0.005416756140609741,0.006129636607194561,0.8751114607920272,0.029539065134572492,0.03342659892582842,0.14066193853427897,0.03824749335074098,0.0432811131404823,0.9196217494089834,0.020163974124387675,0.02281768474174983,0.9196217494089834,0.020163974124387737,0.022817684741749902,0.9192782960002192,0.020455916459415337,0.023148048593753325,0.9838790805291485,0.009414577321499225,0.010653597151713283,0.9832999457730885,0.01071996766828175,0.012130785389213644,0.1924687334806244,0.04804508926426575,0.05436813663112832,0.1158504368159075,0.030914626908694457,0.03498319360855792,0.028548810604616254,0.007591578091837263,0.008590679323596768,0.9196217494089834,0.020163974124387675,0.02281768474174983
breakhis_balanced,timm_dinov3_convnext_lora,ce_calibrated_cost_min,calibrated_cost_min,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.3333333333333333,False,True,"[[579,267],[2,844]]",0.017997417970256356,0.005191841695102127,0.005875121952503987,0.016962174940898345,0.0035475765244583723,0.004014460752279003,0.16962174940898345,0.03547576524458373,0.04014460752279004,0.9976359338061466,0.0020473413801050267,0.0023167848699763263,0.002364066193853428,0.0020473413801050558,0.0023167848699763593,0.7620335157675804,0.05087005684728366,0.057564888388362746,0.31560283687943264,0.08949949974556001,0.1012782181300544,0.841016548463357,0.043803059015810344,0.049567827511650044,0.841016548463357,0.043803059015810344,0.049567827511650044,0.8363022761941515,0.04765825111282702,0.05393038805383102,0.9789916670858273,0.005629284138694468,0.006370134677127478,0.9795708965423428,0.005656041439732278,0.006400413413643134,0.21372356919723012,0.054931794901450136,0.062161177683906235,0.13502392237487354,0.03606111900762185,0.04080699766200603,0.03313484569376629,0.017146605111867032,0.019403210270968304,0.841016548463357,0.043803059015810344,0.049567827511650044
breakhis_balanced,timm_dinov3_convnext_lora,ce_calibrated_cost_min,calibrated_threshold,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",1.0,True,True,"[[654,192],[13,833]]",0.019030732860520094,0.002771483235861314,0.003136228520866967,0.019030732860520094,0.002771483235861314,0.003136228520866967,0.19030732860520094,0.027714832358613144,0.031362285208669675,0.9846335697399526,0.012453491433632124,0.014092452197854084,0.015366430260047281,0.012453491433632079,0.014092452197854032,0.8147029563086553,0.04497643283968647,0.05089562499007694,0.22695035460992907,0.06921709679412458,0.07832651855455992,0.8788416075650117,0.028387257585160336,0.03212320598436123,0.8788416075650117,0.028387257585160336,0.03212320598436123,0.8771611213008699,0.029799675339345324,0.03372150713471157,0.9789916670858273,0.005629284138694468,0.006370134677127478,0.9795708965423428,0.005656041439732278,0.006400413413643134,0.21372356919723012,0.054931794901450136,0.062161177683906235,0.13502392237487354,0.03606111900762185,0.04080699766200603,0.03313484569376629,0.017146605111867032,0.019403210270968304,0.8788416075650117,0.028387257585160336,0.03212320598436123
breakhis_balanced,convnext,ce_calibrated_cost_min,calibrated_threshold,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.3333333333333333,False,True,"[[638,208],[20,826]]",0.026089425414549908,0.016029991261773485,0.01813964274938085,0.02411347517730496,0.012899469292680035,0.014597123654322974,0.24113475177304963,0.12899469292680035,0.14597123654322974,0.9763593380614658,0.037917292984268214,0.04290745625036196,0.023640661938534282,0.03791729298426818,0.042907456250361915,0.8058665178531014,0.08035163911773109,0.09092643932992144,0.2458628841607565,0.12265266626572825,0.13879455777527333,0.8652482269503546,0.04259011400519263,0.04819525102000104,0.8652482269503546,0.04259011400519257,0.04819525102000097,0.8625256241366644,0.04505329783452535,0.050982605919981445,0.985861710510873,0.014055574280271134,0.01590537960488547,0.9885247431908065,0.010407735489894824,0.01177746141802059,0.2170468478262602,0.06804755201103425,0.07700305404368075,0.12920740653358823,0.04345275585564734,0.0491714221689666,0.03836566036252573,0.013187793066605677,0.014923392718962862,0.8652482269503546,0.04259011400519263,0.04819525102000104
breakhis_balanced,timm_dinov3_convnext_lora,nicme_hybrid,calibrated_threshold,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.6666666666666666,False,True,"[[708,138],[28,818]]",0.026230431064835764,0.013330262897462997,0.015084612509548734,0.02470449172576832,0.010722675622862034,0.01213384972829317,0.24704491725768318,0.10722675622862034,0.1213384972829317,0.9669030732860521,0.027544161223950467,0.0311691526386105,0.03309692671394799,0.027544161223950456,0.031169152638610486,0.8580728290243128,0.04536488655909627,0.05133520175463609,0.16312056737588654,0.06382978723404255,0.07223020389010637,0.9018912529550828,0.0189586464921341,0.02145372812518097,0.9018912529550828,0.0189586464921341,0.02145372812518097,0.9012635160014492,0.019665275393525035,0.02225335400259401,0.9731821001626343,0.0027294119609470755,0.00308862039154907,0.9708249372861536,0.0025286531674611067,0.002861440430364905,0.25080777374894486,0.046162311899919095,0.052237573475594164,0.14733648942109343,0.032488696125117025,0.03676442060877429,0.045804063402405955,0.01736851373810963,0.019654323520957768,0.9018912529550828,0.0189586464921341,0.02145372812518097
breakhis_balanced,convnext,nicme_logit_adjustment,calibrated_threshold,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.0,False,False,"[[532,314],[15,831]]",0.029916613852421906,0.009733440734551284,0.011014425071339528,0.027423167848699765,0.010038238177570755,0.011359335847459705,0.27423167848699764,0.10038238177570755,0.11359335847459705,0.9822695035460992,0.024822695035460998,0.028089523735041373,0.017730496453900707,0.02482269503546099,0.028089523735041366,0.7266542750500053,0.024004354159392182,0.027163483857870454,0.37115839243498816,0.05323087588273145,0.060236406619385334,0.8055555555555557,0.016088247740917494,0.018205566161455883,0.8055555555555555,0.016088247740917456,0.01820556616145584,0.7989182239798432,0.0192968647456119,0.021836458108573865,0.9727880891303254,0.01363743741599092,0.015432213199830902,0.976337366641336,0.009695328064758098,0.01097129652541685,0.278350124657925,0.03665147276769032,0.0414750458304996,0.17145391050285522,0.020442538772166625,0.023132910315538335,0.06903290056628364,0.022630285407581413,0.02560857868893417,0.8055555555555557,0.016088247740917494,0.018205566161455883
breakhis_balanced,convnext,ce_calibrated_cost_min,calibrated_cost_min,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.0,False,False,"[[585,261],[19,827]]",0.030938024579581846,0.012649343221794,0.014314079359782479,0.0266548463356974,0.010792810150036379,0.012213214417054617,0.26654846335697396,0.10792810150036378,0.12213214417054616,0.9775413711583925,0.038899486221996085,0.044018912529550855,0.022458628841607566,0.038899486221996064,0.04401891252955083,0.7730946169452318,0.11289918456242072,0.12775745421286958,0.30851063829787234,0.18398754285209712,0.20820150449066432,0.83451536643026,0.073326554048736,0.08297680720881934,0.83451536643026,0.07332655404873607,0.08297680720881942,0.8281974460940358,0.0795032637844337,0.08996641226489738,0.985861710510873,0.014055574280271134,0.01590537960488547,0.9885247431908065,0.010407735489894824,0.01177746141802059,0.2170468478262602,0.06804755201103425,0.07700305404368075,0.12920740653358823,0.04345275585564734,0.0491714221689666,0.03836566036252573,0.013187793066605677,0.014923392718962862,0.83451536643026,0.073326554048736,0.08297680720881934
breakhis_balanced,convnext,nicme_hybrid,calibrated_threshold,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.3333333333333333,False,True,"[[638,208],[32,814]]",0.0330488758110759,0.014386174191012572,0.01627948862190831,0.031205673758865248,0.012060648093405934,0.013647908109725356,0.3120567375886525,0.12060648093405935,0.13647908109725357,0.9621749408983451,0.0227982287493923,0.025798624470796287,0.037825059101654845,0.022798228749392326,0.025798624470796318,0.798742532521441,0.052430205131785285,0.05933036237114692,0.2458628841607565,0.08088941896418733,0.09153499451458931,0.8581560283687942,0.041920533395520904,0.047437549231334315,0.8581560283687942,0.04192053339552096,0.04743754923133438,0.8561879268568903,0.04369905883626249,0.04945014022960091,0.9590899183475009,0.023329888481708055,0.02640025409435307,0.9610697861957251,0.02424638836035427,0.027437371339584425,0.39310785164629225,0.03828393979362315,0.043322356173155996,0.22857589175131462,0.03347424762833851,0.037879677123117204,0.18900000344275925,0.025155006478542966,0.02846556953323298,0.8581560283687942,0.041920533395520904,0.047437549231334315
breakhis_balanced,timm_dinov3_convnext_lora,ce_calibrated_cost_min,argmax,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.3333333333333333,False,True,"[[726,120],[43,803]]",0.036094314504635905,0.016220918176532553,0.01835569689241897,0.03250591016548463,0.01131051887839781,0.012799056993469947,0.3250591016548463,0.11310518878397811,0.12799056993469948,0.9491725768321513,0.026615437941365738,0.030118203309692684,0.0508274231678487,0.026615437941365727,0.030118203309692674,0.8722712965783329,0.04652645147725778,0.05264963619827236,0.14184397163120568,0.06303683983911766,0.0713328994419567,0.9036643026004728,0.02407259084446371,0.027240700936119973,0.9036643026004728,0.0240725908444637,0.027240700936119962,0.9032858130991427,0.024554484206734322,0.027786014610478135,0.9789916670858273,0.005629284138694468,0.006370134677127478,0.9795708965423428,0.005656041439732278,0.006400413413643134,0.2411640820146138,0.09695944600641263,0.10971994201446746,0.1421209808195987,0.04594971755242785,0.05199700032423972,0.04438731201151582,0.03501945307875626,0.03962824169731106,0.9036643026004728,0.02407259084446371,0.027240700936119973
breakhis_balanced,convnext,nicme_logit_adjustment,calibrated_cost_min,,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]","{""0"":0.5,""1"":0.5}",0.0,False,False,"[[436,410],[5,841]]",0.04324950119879953,0.03633175973189888,0.04111325647223547,0.027186761229314422,0.010961883316173331,0.012404538715499163,0.2718676122931442,0.10961883316173329,0.12404538715499161,0.9940898345153665,0.0054167561406097235,0.006129636607194541,0.005910165484633569,0.00541675614060974,0.00612963660719456,0.6802252600123669,0.08706726480170336,0.09852588519090102,0.4846335697399527,0.20377990048413147,0.230598665583899,0.7547281323877068,0.10236706900525282,0.11583924349881801,0.7547281323877068,0.10236706900525275,0.11583924349881793,0.7329002528104275,0.12926033772565404,0.1462718419316387,0.9727880891303254,0.01363743741599092,0.015432213199830902,0.976337366641336,0.009695328064758098,0.01097129652541685,0.278350124657925,0.03665147276769032,0.0414750458304996,0.17145391050285522,0.020442538772166625,0.023132910315538335,0.06903290056628364,0.022630285407581413,0.02560857868893417,0.7547281323877068,0.10236706900525282,0.11583924349881801
