phase,tag,dataset,model_family,model_checkpoint,method,decision_mode,nicme_logit_cost_scale,cs_lambda,target_class,cost_matrix_C_true_pred,target_recall_floor,accuracy_floor,accuracy_floor_metric,floor_accuracy_value,target_recall_floor_met,accuracy_floor_met,all_floors_met,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,threshold,calibration_selection_score,confusion_matrix,run,metrics_file,config_file,elapsed_seconds
stop2c_nicme_frontier,breakhis_vit_logit_s1,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,1.0,0.0,malignant,"[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.9375,False,True,False,0.034375,0.34375,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.038599999999999995,0.966796875,0.97707960118005,0.6131479146990086,0.42044100288158426,0.39209924638271326,,,,"[[30, 2], [2, 30]]",stop2c_frontier_breakhis_vit_logit_s1_04-28_07-38,results/vit_test/stop2c_frontier_breakhis_vit_logit_s1_04-28_07-38/metrics_20260428_073826_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/022_stop2c_frontier_breakhis_vit_logit_s1.json,35.84071898460388
stop2c_nicme_frontier,breakhis_vit_logit_s1,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,1.0,0.0,malignant,"[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.966796875,0.97707960118005,0.5437950742028415,0.35359964761438134,0.3481754880756949,0.5,,,"[[0, 32], [0, 32]]",stop2c_frontier_breakhis_vit_logit_s1_04-28_07-38,results/vit_test/stop2c_frontier_breakhis_vit_logit_s1_04-28_07-38/metrics_20260428_073826_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/022_stop2c_frontier_breakhis_vit_logit_s1.json,35.84071898460388
stop2c_nicme_frontier,breakhis_vit_logit_s1,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_threshold,1.0,0.0,malignant,"[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.921875,False,True,False,0.05,0.5,0.90625,0.09375,0.9354838709677419,0.0625,0.921875,0.921875,0.9218559218559218,0.06625624999999999,0.966796875,0.97707960118005,0.5437950742028415,0.35359964761438134,0.3481754880756949,0.5,0.5083244145620984,0.009375,"[[30, 2], [3, 29]]",stop2c_frontier_breakhis_vit_logit_s1_04-28_07-38,results/vit_test/stop2c_frontier_breakhis_vit_logit_s1_04-28_07-38/metrics_20260428_073826_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/022_stop2c_frontier_breakhis_vit_logit_s1.json,35.84071898460388
stop2c_nicme_frontier,spider_vit_hybrid_s0.35_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.35,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.78125,False,False,False,0.05,0.5,0.9375,0.0625,0.7142857142857143,0.375,0.78125,0.78125,0.7757757757757757,0.050976562499999996,0.90234375,0.9015097290201775,0.6184210161368596,0.4262814098690932,0.22870911657810214,,,,"[[30, 2], [12, 20]]",stop2c_frontier_spider_vit_hybrid_s0.35_l0.25_04-28_07-30,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.35_l0.25_04-28_07-30/metrics_20260428_073030_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/008_stop2c_frontier_spider_vit_hybrid_s0.35_l0.25.json,28.011322498321533
stop2c_nicme_frontier,spider_vit_hybrid_s0.35_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.35,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.90234375,0.9015097290201775,0.5608004888292419,0.3732338308747042,0.20221119723391656,0.5,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_hybrid_s0.35_l0.25_04-28_07-30,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.35_l0.25_04-28_07-30/metrics_20260428_073030_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/008_stop2c_frontier_spider_vit_hybrid_s0.35_l0.25.json,28.011322498321533
stop2c_nicme_frontier,spider_vit_hybrid_s0.35_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_threshold,0.35,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.71875,True,False,False,0.0421875,0.421875,0.96875,0.03125,0.6458333333333334,0.53125,0.71875,0.71875,0.7,0.04878906250000001,0.90234375,0.9015097290201775,0.5608004888292419,0.3732338308747042,0.20221119723391656,0.5,0.45673348615188447,0.04878906250000001,"[[31, 1], [17, 15]]",stop2c_frontier_spider_vit_hybrid_s0.35_l0.25_04-28_07-30,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.35_l0.25_04-28_07-30/metrics_20260428_073030_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/008_stop2c_frontier_spider_vit_hybrid_s0.35_l0.25.json,28.011322498321533
stop2c_nicme_frontier,spider_vit_hybrid_s0.5_l0.1,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.5,0.1,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.703125,0.653160683518728,0.6817365929056255,0.4889626349877373,0.12869309447705746,,,,"[[31, 1], [32, 0]]",stop2c_frontier_spider_vit_hybrid_s0.5_l0.1_04-28_07-31,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.5_l0.1_04-28_07-31/metrics_20260428_073148_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/011_stop2c_frontier_spider_vit_hybrid_s0.5_l0.1.json,21.412529706954956
stop2c_nicme_frontier,spider_vit_hybrid_s0.5_l0.1,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.5,0.1,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.703125,0.653160683518728,0.6817365839321319,0.4889626273516454,0.12869308990108494,1.0,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_hybrid_s0.5_l0.1_04-28_07-31,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.5_l0.1_04-28_07-31/metrics_20260428_073148_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/011_stop2c_frontier_spider_vit_hybrid_s0.5_l0.1.json,21.412529706954956
stop2c_nicme_frontier,spider_vit_hybrid_s0.5_l0.1,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_threshold,0.5,0.1,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.53125,False,False,False,0.075,0.75,0.9375,0.0625,0.5172413793103449,0.875,0.53125,0.53125,0.4385964912280702,0.14785156250000003,0.703125,0.653160683518728,0.6817365839321319,0.4889626273516454,0.12869308990108494,1.0,0.5220994467037452,0.10015625000000002,"[[30, 2], [28, 4]]",stop2c_frontier_spider_vit_hybrid_s0.5_l0.1_04-28_07-31,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.5_l0.1_04-28_07-31/metrics_20260428_073148_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/011_stop2c_frontier_spider_vit_hybrid_s0.5_l0.1.json,21.412529706954956
stop2c_nicme_frontier,spider_vit_hybrid_s0.5_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.5,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.765625,False,False,False,0.0515625,0.515625,0.9375,0.0625,0.6976744186046512,0.40625,0.765625,0.765625,0.7584905660377359,0.05336914062499999,0.90234375,0.8995272713613737,0.6204225109818485,0.42828083544526796,0.21302365325391295,,,,"[[30, 2], [13, 19]]",stop2c_frontier_spider_vit_hybrid_s0.5_l0.25_04-28_07-30,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.5_l0.25_04-28_07-30/metrics_20260428_073058_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/009_stop2c_frontier_spider_vit_hybrid_s0.5_l0.25.json,27.95233702659607
stop2c_nicme_frontier,spider_vit_hybrid_s0.5_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.5,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.90234375,0.8995272713613737,0.5648434566828672,0.37723441331437346,0.2040872261878263,0.5,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_hybrid_s0.5_l0.25_04-28_07-30,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.5_l0.25_04-28_07-30/metrics_20260428_073058_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/009_stop2c_frontier_spider_vit_hybrid_s0.5_l0.25.json,27.95233702659607
stop2c_nicme_frontier,spider_vit_hybrid_s0.5_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_threshold,0.5,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.671875,True,False,False,0.046875,0.46875,0.96875,0.03125,0.6078431372549019,0.625,0.671875,0.671875,0.640160642570281,0.06329101562500002,0.90234375,0.8995272713613737,0.5648434566828672,0.37723441331437346,0.2040872261878263,0.5,0.4547824692869244,0.053134765625000004,"[[31, 1], [20, 12]]",stop2c_frontier_spider_vit_hybrid_s0.5_l0.25_04-28_07-30,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.5_l0.25_04-28_07-30/metrics_20260428_073058_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/009_stop2c_frontier_spider_vit_hybrid_s0.5_l0.25.json,27.95233702659607
stop2c_nicme_frontier,spider_vit_hybrid_s0.6_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.6,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.78125,False,False,False,0.05,0.5,0.9375,0.0625,0.7142857142857143,0.375,0.78125,0.78125,0.7757757757757757,0.050976562499999996,0.896484375,0.89074302021089,0.620200834409425,0.4280315282494255,0.22932431846857068,,,,"[[30, 2], [12, 20]]",stop2c_frontier_spider_vit_hybrid_s0.6_l0.25_04-28_07-31,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.6_l0.25_04-28_07-31/metrics_20260428_073126_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/010_stop2c_frontier_spider_vit_hybrid_s0.6_l0.25.json,28.582499742507935
stop2c_nicme_frontier,spider_vit_hybrid_s0.6_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.6,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.896484375,0.89074302021089,0.5640270036993,0.37630857170227644,0.1809169632628428,0.5,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_hybrid_s0.6_l0.25_04-28_07-31,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.6_l0.25_04-28_07-31/metrics_20260428_073126_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/010_stop2c_frontier_spider_vit_hybrid_s0.6_l0.25.json,28.582499742507935
stop2c_nicme_frontier,spider_vit_hybrid_s0.6_l0.25,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_threshold,0.6,0.25,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.703125,True,False,False,0.04375,0.4375,0.96875,0.03125,0.6326530612244898,0.5625,0.703125,0.703125,0.680588389808248,0.053134765625000004,0.896484375,0.89074302021089,0.5640270036993,0.37630857170227644,0.1809169632628428,0.5,0.45949545279022025,0.04878906250000001,"[[31, 1], [18, 14]]",stop2c_frontier_spider_vit_hybrid_s0.6_l0.25_04-28_07-31,results/vit_test/stop2c_frontier_spider_vit_hybrid_s0.6_l0.25_04-28_07-31/metrics_20260428_073126_nicme_hybrid.json,results/stop2c_nicme_frontier/configs/010_stop2c_frontier_spider_vit_hybrid_s0.6_l0.25.json,28.582499742507935
stop2c_nicme_frontier,spider_vit_logit_s0.55,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.55,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.7490234375,0.6969581851822062,0.6753535545120589,0.4826386091329786,0.14302184525877232,,,,"[[31, 1], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.55_04-28_07-27,results/vit_test/stop2c_frontier_spider_vit_logit_s0.55_04-28_07-27/metrics_20260428_072741_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/001_stop2c_frontier_spider_vit_logit_s0.55.json,21.38999891281128
stop2c_nicme_frontier,spider_vit_logit_s0.55,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.55,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.7490234375,0.6969581851822062,0.6730257263038253,0.48077485409565063,0.17552632638215426,0.75,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.55_04-28_07-27,results/vit_test/stop2c_frontier_spider_vit_logit_s0.55_04-28_07-27/metrics_20260428_072741_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/001_stop2c_frontier_spider_vit_logit_s0.55.json,21.38999891281128
stop2c_nicme_frontier,spider_vit_logit_s0.55,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_threshold,0.55,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.625,False,False,False,0.09375,0.9375,0.875,0.125,0.5833333333333334,0.625,0.625,0.625,0.6000000000000001,0.146875,0.7490234375,0.6969581851822062,0.6730257263038253,0.48077485409565063,0.17552632638215426,0.75,0.5443166895018448,0.07797851562500001,"[[28, 4], [20, 12]]",stop2c_frontier_spider_vit_logit_s0.55_04-28_07-27,results/vit_test/stop2c_frontier_spider_vit_logit_s0.55_04-28_07-27/metrics_20260428_072741_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/001_stop2c_frontier_spider_vit_logit_s0.55.json,21.38999891281128
stop2c_nicme_frontier,spider_vit_logit_s0.65,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.65,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.7275390625,0.6769586154614144,0.6782124463138149,0.48548551591133837,0.1447981158271432,,,,"[[31, 1], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.65_04-28_07-28,results/vit_test/stop2c_frontier_spider_vit_logit_s0.65_04-28_07-28/metrics_20260428_072829_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/003_stop2c_frontier_spider_vit_logit_s0.65.json,20.93026852607727
stop2c_nicme_frontier,spider_vit_logit_s0.65,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.65,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.7275390625,0.6769586154614144,0.6773446990234033,0.48483261448041,0.16827354696438335,0.8500000000000001,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.65_04-28_07-28,results/vit_test/stop2c_frontier_spider_vit_logit_s0.65_04-28_07-28/metrics_20260428_072829_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/003_stop2c_frontier_spider_vit_logit_s0.65.json,20.93026852607727
stop2c_nicme_frontier,spider_vit_logit_s0.65,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_threshold,0.65,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.578125,False,False,False,0.0984375,0.984375,0.875,0.125,0.5490196078431373,0.71875,0.578125,0.578125,0.5373493975903615,0.170166015625,0.7275390625,0.6769586154614144,0.6773446990234033,0.48483261448041,0.16827354696438335,0.8500000000000001,0.5390018713053459,0.08378906250000001,"[[28, 4], [23, 9]]",stop2c_frontier_spider_vit_logit_s0.65_04-28_07-28,results/vit_test/stop2c_frontier_spider_vit_logit_s0.65_04-28_07-28/metrics_20260428_072829_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/003_stop2c_frontier_spider_vit_logit_s0.65.json,20.93026852607727
stop2c_nicme_frontier,spider_vit_logit_s0.6,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.6,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.740234375,0.682579732527731,0.6766206929011291,0.48389105960416334,0.1437758766114712,,,,"[[31, 1], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.6_04-28_07-27,results/vit_test/stop2c_frontier_spider_vit_logit_s0.6_04-28_07-27/metrics_20260428_072808_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/002_stop2c_frontier_spider_vit_logit_s0.6.json,26.18339228630066
stop2c_nicme_frontier,spider_vit_logit_s0.6,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.6,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.740234375,0.682579732527731,0.6747519662274635,0.48246718281768053,0.1887359987358547,0.75,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.6_04-28_07-27,results/vit_test/stop2c_frontier_spider_vit_logit_s0.6_04-28_07-27/metrics_20260428_072808_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/002_stop2c_frontier_spider_vit_logit_s0.6.json,26.18339228630066
stop2c_nicme_frontier,spider_vit_logit_s0.6,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_threshold,0.6,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.59375,False,False,False,0.096875,0.96875,0.875,0.125,0.56,0.6875,0.59375,0.59375,0.5588547189819725,0.1619140625,0.740234375,0.682579732527731,0.6747519662274635,0.48246718281768053,0.1887359987358547,0.75,0.5446974383128118,0.07797851562500001,"[[28, 4], [22, 10]]",stop2c_frontier_spider_vit_logit_s0.6_04-28_07-27,results/vit_test/stop2c_frontier_spider_vit_logit_s0.6_04-28_07-27/metrics_20260428_072808_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/002_stop2c_frontier_spider_vit_logit_s0.6.json,26.18339228630066
stop2c_nicme_frontier,spider_vit_logit_s0.7,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.7,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.724609375,0.6755379696759533,0.6783923650558381,0.4856535437713966,0.13281071092933422,,,,"[[31, 1], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.7_04-28_07-28,results/vit_test/stop2c_frontier_spider_vit_logit_s0.7_04-28_07-28/metrics_20260428_072851_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/004_stop2c_frontier_spider_vit_logit_s0.7.json,21.983099699020386
stop2c_nicme_frontier,spider_vit_logit_s0.7,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.7,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.724609375,0.6755379696759533,0.6775550613450141,0.48502462726920104,0.16886910003635958,0.8500000000000001,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.7_04-28_07-28,results/vit_test/stop2c_frontier_spider_vit_logit_s0.7_04-28_07-28/metrics_20260428_072851_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/004_stop2c_frontier_spider_vit_logit_s0.7.json,21.983099699020386
stop2c_nicme_frontier,spider_vit_logit_s0.7,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_threshold,0.7,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.53125,False,False,False,0.075,0.75,0.9375,0.0625,0.5172413793103449,0.875,0.53125,0.53125,0.4385964912280702,0.14785156250000003,0.724609375,0.6755379696759533,0.6775550613450141,0.48502462726920104,0.16886910003635958,0.8500000000000001,0.5243804396542384,0.09141601562500001,"[[30, 2], [28, 4]]",stop2c_frontier_spider_vit_logit_s0.7_04-28_07-28,results/vit_test/stop2c_frontier_spider_vit_logit_s0.7_04-28_07-28/metrics_20260428_072851_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/004_stop2c_frontier_spider_vit_logit_s0.7.json,21.983099699020386
stop2c_nicme_frontier,spider_vit_logit_s0.8,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.8,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.796875,False,False,False,0.0484375,0.484375,0.9375,0.0625,0.7317073170731707,0.34375,0.796875,0.796875,0.7927770859277707,0.04907226562499999,0.9013671875,0.9007927708869636,0.6156138594442735,0.4235594431917835,0.24093751050531861,,,,"[[30, 2], [11, 21]]",stop2c_frontier_spider_vit_logit_s0.8_04-28_07-29,results/vit_test/stop2c_frontier_spider_vit_logit_s0.8_04-28_07-29/metrics_20260428_072918_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/005_stop2c_frontier_spider_vit_logit_s0.8.json,27.86460256576538
stop2c_nicme_frontier,spider_vit_logit_s0.8,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.8,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.9013671875,0.9007927708869636,0.5567451941134134,0.369655687572367,0.18896189522743898,0.5,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.8_04-28_07-29,results/vit_test/stop2c_frontier_spider_vit_logit_s0.8_04-28_07-29/metrics_20260428_072918_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/005_stop2c_frontier_spider_vit_logit_s0.8.json,27.86460256576538
stop2c_nicme_frontier,spider_vit_logit_s0.8,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_threshold,0.8,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.734375,True,False,False,0.040625,0.40625,0.96875,0.03125,0.6595744680851063,0.5,0.734375,0.734375,0.7189356755360372,0.044931640625000005,0.9013671875,0.9007927708869636,0.5567451941134134,0.369655687572367,0.18896189522743898,0.5,0.4659155408523806,0.038681640625,"[[31, 1], [16, 16]]",stop2c_frontier_spider_vit_logit_s0.8_04-28_07-29,results/vit_test/stop2c_frontier_spider_vit_logit_s0.8_04-28_07-29/metrics_20260428_072918_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/005_stop2c_frontier_spider_vit_logit_s0.8.json,27.86460256576538
stop2c_nicme_frontier,spider_vit_logit_s0.9,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.9,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.71484375,0.6610146114003912,0.6805731647483202,0.4877958154608313,0.11472426075488334,,,,"[[31, 1], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.9_04-28_07-29,results/vit_test/stop2c_frontier_spider_vit_logit_s0.9_04-28_07-29/metrics_20260428_072940_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/006_stop2c_frontier_spider_vit_logit_s0.9.json,21.44873332977295
stop2c_nicme_frontier,spider_vit_logit_s0.9,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.9,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.71484375,0.6610146114003912,0.6802264897608381,0.487562038358205,0.15561059339121747,0.9,,,"[[32, 0], [32, 0]]",stop2c_frontier_spider_vit_logit_s0.9_04-28_07-29,results/vit_test/stop2c_frontier_spider_vit_logit_s0.9_04-28_07-29/metrics_20260428_072940_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/006_stop2c_frontier_spider_vit_logit_s0.9.json,21.44873332977295
stop2c_nicme_frontier,spider_vit_logit_s0.9,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_threshold,0.9,0.0,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.578125,False,False,False,0.1125,1.125,0.84375,0.15625,0.5510204081632653,0.6875,0.578125,0.578125,0.5460992907801419,0.206884765625,0.71484375,0.6610146114003912,0.6802264897608381,0.487562038358205,0.15561059339121747,0.9,0.5436741692367048,0.099072265625,"[[27, 5], [22, 10]]",stop2c_frontier_spider_vit_logit_s0.9_04-28_07-29,results/vit_test/stop2c_frontier_spider_vit_logit_s0.9_04-28_07-29/metrics_20260428_072940_nicme_logit_adjustment.json,results/stop2c_nicme_frontier/configs/006_stop2c_frontier_spider_vit_logit_s0.9.json,21.44873332977295
