run_id,phase,method,role,comparison_profile,learning_rate_profile,learning_rate,parent_learning_rate,alpha,cs_lambda,status,config_hash,config_path,metric_path,checkpoint_path,prediction_mode,target_recall_min,target_recall_macro,normalized_atc,atc,balanced_accuracy,accuracy,macro_f1,critical_pair_error_count,validation_target_recall_min,validation_target_recall_macro,validation_normalized_atc,validation_atc,validation_balanced_accuracy,validation_accuracy,validation_macro_f1,validation_critical_pair_error_count,cost_matrix_sha256,start_time,end_time,elapsed_seconds,stdout_log,stderr_log,returncode,failure_reason
1,smoke,nicme_regularizer_only_l0p1,pmi20_component_ablation,pmi20_component_ablation_lr5e5_multiseed,lr5e5,5e-05,5e-05,0.0,0.1,completed,7f2d66b85ae99f44,/mnt/storage/github/NICME/results/pmi20_component_ablation_lr5e5_multiseed_20260506/seeds/seed_42/smoke/configs/0001_7f2d66b85ae99f44.json,results/pmi20_sota_convnext_base_test/pmi20_component_ablation_smoke_nicme_regularizer_only_l0p1_lr5e5_s42_05-06_02-12/metrics_20260506_021216_cs_regularized_ce.json,checkpoints/pmi20_component_ablation_smoke_nicme_regularizer_only_l0p1_lr5e5_s42,argmax,0.28125,0.671875,0.053593749999999996,0.5359375,0.7109375,0.7109375,0.6886977792582872,18,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T02:11:10,2026-05-06T02:12:17,66.3,/mnt/storage/github/NICME/results/pmi20_component_ablation_lr5e5_multiseed_20260506/seeds/seed_42/smoke/logs/0001_7f2d66b85ae99f44.stdout.log,/mnt/storage/github/NICME/results/pmi20_component_ablation_lr5e5_multiseed_20260506/seeds/seed_42/smoke/logs/0001_7f2d66b85ae99f44.stderr.log,0,
2,smoke,nicme_margin_only_a0p5,pmi20_component_ablation,pmi20_component_ablation_lr5e5_multiseed,lr5e5,5e-05,5e-05,0.5,0.0,completed,33246d0ebdaf8794,/mnt/storage/github/NICME/results/pmi20_component_ablation_lr5e5_multiseed_20260506/seeds/seed_42/smoke/configs/0002_33246d0ebdaf8794.json,results/pmi20_sota_convnext_base_test/pmi20_component_ablation_smoke_nicme_margin_only_a0p5_lr5e5_s42_05-06_02-13/metrics_20260506_021322_nicme_logit_adjustment.json,checkpoints/pmi20_component_ablation_smoke_nicme_margin_only_a0p5_lr5e5_s42,argmax,0.25,0.703125,0.04171875,0.4171875,0.703125,0.703125,0.6765611428658159,9,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T02:12:17,2026-05-06T02:13:23,66.3,/mnt/storage/github/NICME/results/pmi20_component_ablation_lr5e5_multiseed_20260506/seeds/seed_42/smoke/logs/0002_33246d0ebdaf8794.stdout.log,/mnt/storage/github/NICME/results/pmi20_component_ablation_lr5e5_multiseed_20260506/seeds/seed_42/smoke/logs/0002_33246d0ebdaf8794.stderr.log,0,
