dataset,model_family,model_checkpoint,training_method,inference_mode,class_order,target_class,cost_matrix_C_true_pred,cost_matrix_meaning,target_recall_floor,accuracy_floor,accuracy_floor_metric,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,calibration_nll_before,calibration_nll_after,confusion_matrix_rows_true_cols_pred,run,metrics_file,config_file
spider_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,black_widow / false_widow,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",C[black_widow][false_widow]=10; C[false_widow][black_widow]=1,0.95,0.8,accuracy,0.059375,0.59375,0.96875,0.03125,0.5254237288135594,0.875,0.546875,0.546875,0.4487674487674488,0.12344726562500002,0.6357421875,0.6550923474482486,0.9203526372849615,0.6375309657772095,0.2522071646526456,,,,"[[31, 1], [28, 4]]",stop2_prototype_spider_balanced_prototype_timm_dinov3_convnext_lora_nicme_hybrid_04-28_05-29,results/timm_dinov3_convnext_lora_test/stop2_prototype_spider_balanced_prototype_timm_dinov3_convnext_lora_nicme_hybrid_04-28_05-29/metrics_20260428_052941_nicme_hybrid.json,results/stop2_prototype/configs/stop2_prototype_spider_balanced_prototype_timm_dinov3_convnext_lora_nicme_hybrid.json
spider_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,black_widow / false_widow,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",C[black_widow][false_widow]=10; C[false_widow][black_widow]=1,0.95,0.8,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.6357421875,0.6550923474482486,0.6832335657481641,0.49044149568091966,0.07742204083285031,5.5,0.9259946392281664,0.6763547110687618,"[[32, 0], [32, 0]]",stop2_prototype_spider_balanced_prototype_timm_dinov3_convnext_lora_nicme_hybrid_04-28_05-29,results/timm_dinov3_convnext_lora_test/stop2_prototype_spider_balanced_prototype_timm_dinov3_convnext_lora_nicme_hybrid_04-28_05-29/metrics_20260428_052941_nicme_hybrid.json,results/stop2_prototype/configs/stop2_prototype_spider_balanced_prototype_timm_dinov3_convnext_lora_nicme_hybrid.json
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,ce,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0203125,0.203125,0.96875,0.03125,0.9117647058823529,0.09375,0.9375,0.9375,0.9374389051808407,0.02031875,0.9541015625,0.9526934794627399,0.4319599359699672,0.2542035468576076,0.2576616760343313,,,,"[[29, 3], [1, 31]]",stop2_prototype_breakhis_balanced_prototype_convnext_ce_04-28_05-30,results/convnext_test/stop2_prototype_breakhis_balanced_prototype_convnext_ce_04-28_05-30/metrics_20260428_053020_ce.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_convnext_ce.json
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,ce,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.04375,0.4375,1.0,0.0,0.5333333333333333,0.875,0.5625,0.5625,0.4589371980676329,0.12640625,0.9541015625,0.9526934794627399,0.30766175802207274,0.16770528032069404,0.13360725761142692,0.5,0.4528663950210684,0.3448807862373492,"[[4, 28], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_convnext_ce_04-28_05-30,results/convnext_test/stop2_prototype_breakhis_balanced_prototype_convnext_ce_04-28_05-30/metrics_20260428_053020_ce.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_convnext_ce.json
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,ce_calibrated_cost_min,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0203125,0.203125,0.96875,0.03125,0.9117647058823529,0.09375,0.9375,0.9375,0.9374389051808407,0.02031875,0.9541015625,0.9526934794627399,0.43196135885897957,0.25420457850223793,0.2576621882617473,,,,"[[29, 3], [1, 31]]",stop2_prototype_breakhis_balanced_prototype_convnext_ce_calibrated_cost_min_04-28_05-30,results/convnext_test/stop2_prototype_breakhis_balanced_prototype_convnext_ce_calibrated_cost_min_04-28_05-30/metrics_20260428_053100_ce_calibrated_cost_min.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_convnext_ce_calibrated_cost_min.json
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,ce_calibrated_cost_min,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.04375,0.4375,1.0,0.0,0.5333333333333333,0.875,0.5625,0.5625,0.4589371980676329,0.12640625,0.9541015625,0.9526934794627399,0.30766328986215813,0.16770532821734474,0.13360743185287519,0.5,0.4528677215200768,0.3448829383984322,"[[4, 28], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_convnext_ce_calibrated_cost_min_04-28_05-30,results/convnext_test/stop2_prototype_breakhis_balanced_prototype_convnext_ce_calibrated_cost_min_04-28_05-30/metrics_20260428_053100_ce_calibrated_cost_min.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_convnext_ce_calibrated_cost_min.json
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,menon_logit_adjusted,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0203125,0.203125,0.96875,0.03125,0.9117647058823529,0.09375,0.9375,0.9375,0.9374389051808407,0.02031875,0.9541015625,0.9526934794627399,0.4319615114856089,0.254205072625894,0.25766486767679453,,,,"[[29, 3], [1, 31]]",stop2_prototype_breakhis_balanced_prototype_convnext_menon_logit_adjusted_04-28_05-31,results/convnext_test/stop2_prototype_breakhis_balanced_prototype_convnext_menon_logit_adjusted_04-28_05-31/metrics_20260428_053139_menon_logit_adjusted.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_convnext_menon_logit_adjusted.json
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,menon_logit_adjusted,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.04375,0.4375,1.0,0.0,0.5333333333333333,0.875,0.5625,0.5625,0.4589371980676329,0.12640625,0.9541015625,0.9526934794627399,0.3076618803624439,0.1677061164425788,0.13361228822256443,0.5,0.45286411295603707,0.34487689341124006,"[[4, 28], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_convnext_menon_logit_adjusted_04-28_05-31,results/convnext_test/stop2_prototype_breakhis_balanced_prototype_convnext_menon_logit_adjusted_04-28_05-31/metrics_20260428_053139_menon_logit_adjusted.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_convnext_menon_logit_adjusted.json
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.6923828125,0.6554425567709337,0.7077834395782783,0.5140043236346818,0.13956168107688421,,,,"[[0, 32], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_convnext_nicme_hybrid_04-28_05-31,results/convnext_test/stop2_prototype_breakhis_balanced_prototype_convnext_nicme_hybrid_04-28_05-31/metrics_20260428_053205_nicme_hybrid.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_convnext_nicme_hybrid.json
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.6923828125,0.6554425567709337,0.6887054762070444,0.49560202419085564,0.06166638649052321,2.65,0.7015644033891466,0.6877735729894852,"[[0, 32], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_convnext_nicme_hybrid_04-28_05-31,results/convnext_test/stop2_prototype_breakhis_balanced_prototype_convnext_nicme_hybrid_04-28_05-31/metrics_20260428_053205_nicme_hybrid.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_convnext_nicme_hybrid.json
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,ce,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.046875,0.46875,0.90625,0.09375,1.0,0.0,0.953125,0.953125,0.9530217763640813,0.06313124999999999,0.9619140625,0.9769705555995879,0.44220322151607083,0.26171326199166733,0.285472814925015,,,,"[[32, 0], [3, 29]]",stop2_prototype_breakhis_balanced_prototype_vit_ce_04-28_05-32,results/vit_test/stop2_prototype_breakhis_balanced_prototype_vit_ce_04-28_05-32/metrics_20260428_053236_ce.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_vit_ce.json
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,ce,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0484375,0.484375,1.0,0.0,0.5079365079365079,0.96875,0.515625,0.515625,0.3671451355661882,0.16024414062499998,0.9619140625,0.9769705555995879,0.3145831737675937,0.16859827525329477,0.16599159702797123,0.5,0.4181952253541925,0.2727791857066194,"[[1, 31], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_vit_ce_04-28_05-32,results/vit_test/stop2_prototype_breakhis_balanced_prototype_vit_ce_04-28_05-32/metrics_20260428_053236_ce.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_vit_ce.json
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,ce_calibrated_cost_min,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.046875,0.46875,0.90625,0.09375,1.0,0.0,0.953125,0.953125,0.9530217763640813,0.06313124999999999,0.9619140625,0.9769705555995879,0.44127468716218854,0.26077426015353794,0.2851542923599482,,,,"[[32, 0], [3, 29]]",stop2_prototype_breakhis_balanced_prototype_vit_ce_calibrated_cost_min_04-28_05-33,results/vit_test/stop2_prototype_breakhis_balanced_prototype_vit_ce_calibrated_cost_min_04-28_05-33/metrics_20260428_053313_ce_calibrated_cost_min.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_vit_ce_calibrated_cost_min.json
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,ce_calibrated_cost_min,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0484375,0.484375,1.0,0.0,0.5079365079365079,0.96875,0.515625,0.515625,0.3671451355661882,0.16024414062499998,0.9619140625,0.9769705555995879,0.3127261679147354,0.16685328436154484,0.16525478739037508,0.5,0.4186465248170679,0.27379973225127185,"[[1, 31], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_vit_ce_calibrated_cost_min_04-28_05-33,results/vit_test/stop2_prototype_breakhis_balanced_prototype_vit_ce_calibrated_cost_min_04-28_05-33/metrics_20260428_053313_ce_calibrated_cost_min.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_vit_ce_calibrated_cost_min.json
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,menon_logit_adjusted,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.046875,0.46875,0.90625,0.09375,1.0,0.0,0.953125,0.953125,0.9530217763640813,0.06313124999999999,0.9619140625,0.9769705555995879,0.44239471025268085,0.26190440238104334,0.28551518358290195,,,,"[[32, 0], [3, 29]]",stop2_prototype_breakhis_balanced_prototype_vit_menon_logit_adjusted_04-28_05-33,results/vit_test/stop2_prototype_breakhis_balanced_prototype_vit_menon_logit_adjusted_04-28_05-33/metrics_20260428_053344_menon_logit_adjusted.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_vit_menon_logit_adjusted.json
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,menon_logit_adjusted,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0484375,0.484375,1.0,0.0,0.5079365079365079,0.96875,0.515625,0.515625,0.3671451355661882,0.16024414062499998,0.9619140625,0.9769705555995879,0.314985585829846,0.16895247380420975,0.16610950854475215,0.5,0.4182273669612744,0.2728334574109873,"[[1, 31], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_vit_menon_logit_adjusted_04-28_05-33,results/vit_test/stop2_prototype_breakhis_balanced_prototype_vit_menon_logit_adjusted_04-28_05-33/metrics_20260428_053344_menon_logit_adjusted.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_vit_menon_logit_adjusted.json
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0234375,0.234375,0.96875,0.03125,0.8611111111111112,0.15625,0.90625,0.90625,0.9058823529411765,0.02344375,0.9755859375,0.9845111655773421,0.3526127236618178,0.22079405711878797,0.17061893362551928,,,,"[[27, 5], [1, 31]]",stop2_prototype_breakhis_balanced_prototype_vit_nicme_hybrid_04-28_05-34,results/vit_test/stop2_prototype_breakhis_balanced_prototype_vit_nicme_hybrid_04-28_05-34/metrics_20260428_053434_nicme_hybrid.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_vit_nicme_hybrid.json
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9755859375,0.9845111655773421,0.3410461599049253,0.21480713689424966,0.1810059858263901,0.9,0.44362976559640876,0.44254019665778843,"[[0, 32], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_vit_nicme_hybrid_04-28_05-34,results/vit_test/stop2_prototype_breakhis_balanced_prototype_vit_nicme_hybrid_04-28_05-34/metrics_20260428_053434_nicme_hybrid.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_vit_nicme_hybrid.json
breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,ce,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.1671875,1.671875,0.6875,0.3125,0.7586206896551724,0.21875,0.734375,0.734375,0.7337900660631269,0.4997816406249999,0.8134765625,0.8252279824409339,0.6895116811817676,0.49636461926069997,0.23152491729706526,,,,"[[25, 7], [10, 22]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_04-28_05-35,results/timm_dinov3_vit_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_04-28_05-35/metrics_20260428_053506_ce.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce.json
breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,ce,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.8134765625,0.8252279824409339,0.6859252580153864,0.4927790262140525,0.22867532869784202,0.5,0.6898659699012779,0.6866209091752256,"[[0, 32], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_04-28_05-35,results/timm_dinov3_vit_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_04-28_05-35/metrics_20260428_053506_ce.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce.json
breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,ce_calibrated_cost_min,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.1671875,1.671875,0.6875,0.3125,0.7586206896551724,0.21875,0.734375,0.734375,0.7337900660631269,0.4997816406249999,0.8134765625,0.8252279824409339,0.6895116811817676,0.49636461926069997,0.23152491729706526,,,,"[[25, 7], [10, 22]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_calibrated_cost_min_04-28_05-35,results/timm_dinov3_vit_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_calibrated_cost_min_04-28_05-35/metrics_20260428_053538_ce_calibrated_cost_min.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_calibrated_cost_min.json
breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,ce_calibrated_cost_min,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.8134765625,0.8252279824409339,0.6859252580153864,0.4927790262140525,0.22867532869784202,0.5,0.6898659699012779,0.6866209091752256,"[[0, 32], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_calibrated_cost_min_04-28_05-35,results/timm_dinov3_vit_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_calibrated_cost_min_04-28_05-35/metrics_20260428_053538_ce_calibrated_cost_min.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_ce_calibrated_cost_min.json
breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,menon_logit_adjusted,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.1671875,1.671875,0.6875,0.3125,0.7586206896551724,0.21875,0.734375,0.734375,0.7337900660631269,0.4997816406249999,0.8134765625,0.8252279824409339,0.6895116802439946,0.4963646169391235,0.23152492009103298,,,,"[[25, 7], [10, 22]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_menon_logit_adjusted_04-28_05-36,results/timm_dinov3_vit_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_menon_logit_adjusted_04-28_05-36/metrics_20260428_053610_menon_logit_adjusted.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_menon_logit_adjusted.json
breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,menon_logit_adjusted,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.8134765625,0.8252279824409339,0.6859252579333872,0.49277902613171,0.22867533692427555,0.5,0.6898659684376822,0.6866209063411888,"[[0, 32], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_menon_logit_adjusted_04-28_05-36,results/timm_dinov3_vit_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_menon_logit_adjusted_04-28_05-36/metrics_20260428_053610_menon_logit_adjusted.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_menon_logit_adjusted.json
breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.751953125,0.7789640000690902,0.6926367492066057,0.4994897886944504,0.009572657756507397,,,,"[[0, 32], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_nicme_hybrid_04-28_05-36,results/timm_dinov3_vit_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_nicme_hybrid_04-28_05-36/metrics_20260428_053635_nicme_hybrid.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_nicme_hybrid.json
breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.751953125,0.7789640000690902,0.6926823945654107,0.4995353629253401,0.008324303134278455,1.15,0.6930057525798956,0.6930019891610201,"[[0, 32], [0, 32]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_nicme_hybrid_04-28_05-36,results/timm_dinov3_vit_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_nicme_hybrid_04-28_05-36/metrics_20260428_053635_nicme_hybrid.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_vit_lora_nicme_hybrid.json
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,ce,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.1359375,1.359375,0.75,0.25,0.7741935483870968,0.21875,0.765625,0.765625,0.7655677655677655,0.33665664062499995,0.8271484375,0.8369166422728671,0.5304998533247625,0.3530718610756538,0.13188969250768423,,,,"[[25, 7], [8, 24]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_04-28_05-37,results/timm_dinov3_convnext_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_04-28_05-37/metrics_20260428_053718_ce.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce.json
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,ce,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0578125,0.578125,0.96875,0.03125,0.5344827586206896,0.84375,0.5625,0.5625,0.47602339181286546,0.140475,0.8271484375,0.8369166422728671,0.4938152308016842,0.3310439471009804,0.08598595178146054,0.5,0.5374677362576821,0.5028018003860759,"[[5, 27], [1, 31]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_04-28_05-37,results/timm_dinov3_convnext_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_04-28_05-37/metrics_20260428_053718_ce.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce.json
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,ce_calibrated_cost_min,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.1359375,1.359375,0.75,0.25,0.7741935483870968,0.21875,0.765625,0.765625,0.7655677655677655,0.33665664062499995,0.8271484375,0.8369166422728671,0.5304998533247625,0.3530718610756538,0.13188969250768423,,,,"[[25, 7], [8, 24]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_calibrated_cost_min_04-28_05-38,results/timm_dinov3_convnext_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_calibrated_cost_min_04-28_05-38/metrics_20260428_053811_ce_calibrated_cost_min.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_calibrated_cost_min.json
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,ce_calibrated_cost_min,calibrated_cost_min,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.0578125,0.578125,0.96875,0.03125,0.5344827586206896,0.84375,0.5625,0.5625,0.47602339181286546,0.140475,0.8271484375,0.8369166422728671,0.4938152308016842,0.3310439471009804,0.08598595178146054,0.5,0.5374677362576821,0.5028018003860759,"[[5, 27], [1, 31]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_calibrated_cost_min_04-28_05-38,results/timm_dinov3_convnext_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_calibrated_cost_min_04-28_05-38/metrics_20260428_053811_ce_calibrated_cost_min.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_ce_calibrated_cost_min.json
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,menon_logit_adjusted,argmax,benign / malignant,malignant,"[[0.0, 1.0], [10.0, 0.0]]",C[benign][malignant]=1; C[malignant][benign]=10,0.97,0.85,accuracy,0.1359375,1.359375,0.75,0.25,0.7741935483870968,0.21875,0.765625,0.765625,0.7655677655677655,0.33665664062499995,0.8271484375,0.8369166422728671,0.5305013310818869,0.35307324531240236,0.13188777398318052,,,,"[[25, 7], [8, 24]]",stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_menon_logit_adjusted_04-28_05-38,results/timm_dinov3_convnext_lora_test/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_menon_logit_adjusted_04-28_05-38/metrics_20260428_053856_menon_logit_adjusted.json,results/stop2_prototype/configs/stop2_prototype_breakhis_balanced_prototype_timm_dinov3_convnext_lora_menon_logit_adjusted.json
