run_id,phase,method,role,comparison_profile,learning_rate_profile,learning_rate,parent_learning_rate,alpha,cs_lambda,status,config_hash,config_path,metric_path,checkpoint_path,prediction_mode,target_recall_min,target_recall_macro,normalized_atc,atc,balanced_accuracy,accuracy,macro_f1,critical_pair_error_count,validation_target_recall_min,validation_target_recall_macro,validation_normalized_atc,validation_atc,validation_balanced_accuracy,validation_accuracy,validation_macro_f1,validation_critical_pair_error_count,cost_matrix_sha256,start_time,end_time,elapsed_seconds,stdout_log,stderr_log,returncode,failure_reason
1,run,nicme_grid7_a0_l0_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.0,0.0,completed,7a3a482e9b92081d,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0001_7a3a482e9b92081d.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0_l0_lr5e5_s42_05-06_04-35/metrics_20260506_043518_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0_l0_lr5e5_s42,argmax,0.90625,0.9609375,0.0090625,0.090625,0.9515625,0.9515625,0.9506761339944765,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T04:30:16,2026-05-06T04:35:18,302.2,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0001_7a3a482e9b92081d.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0001_7a3a482e9b92081d.stderr.log,0,
2,run,nicme_grid7_a0_l0p02_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.0,0.02,completed,21ad9a9153eefc32,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0002_21ad9a9153eefc32.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0_l0p02_lr5e5_s42_05-06_04-40/metrics_20260506_044021_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0_l0p02_lr5e5_s42,argmax,0.90625,0.9609375,0.0090625,0.090625,0.9515625,0.9515625,0.9506761339944765,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T04:35:18,2026-05-06T04:40:21,302.9,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0002_21ad9a9153eefc32.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0002_21ad9a9153eefc32.stderr.log,0,
3,run,nicme_grid7_a0_l0p05_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.0,0.05,completed,f53f494dcc6a4aa1,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0003_f53f494dcc6a4aa1.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0_l0p05_lr5e5_s42_05-06_04-45/metrics_20260506_044525_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0_l0p05_lr5e5_s42,argmax,0.90625,0.9609375,0.00859375,0.0859375,0.95625,0.95625,0.9558467744592344,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T04:40:21,2026-05-06T04:45:26,304.6,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0003_f53f494dcc6a4aa1.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0003_f53f494dcc6a4aa1.stderr.log,0,
4,run,nicme_grid7_a0_l0p07_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.0,0.07,completed,1b20ba3761a9a7e1,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0004_1b20ba3761a9a7e1.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0_l0p07_lr5e5_s42_05-06_04-50/metrics_20260506_045029_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0_l0p07_lr5e5_s42,argmax,0.90625,0.9609375,0.008125,0.08125,0.9609375,0.9609375,0.9606896532697986,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T04:45:26,2026-05-06T04:50:30,304.0,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0004_1b20ba3761a9a7e1.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0004_1b20ba3761a9a7e1.stderr.log,0,
5,run,nicme_grid7_a0_l0p1_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.0,0.1,completed,b1130c9291178cef,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0005_b1130c9291178cef.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0_l0p1_lr5e5_s42_05-06_04-55/metrics_20260506_045534_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0_l0p1_lr5e5_s42,argmax,0.90625,0.9609375,0.008125,0.08125,0.9609375,0.9609375,0.9608509667215277,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T04:50:30,2026-05-06T04:55:35,304.8,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0005_b1130c9291178cef.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0005_b1130c9291178cef.stderr.log,0,
6,run,nicme_grid7_a0_l0p2_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.0,0.2,completed,1ec6fe04bb4f59da,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0006_1ec6fe04bb4f59da.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0_l0p2_lr5e5_s42_05-06_05-00/metrics_20260506_050038_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0_l0p2_lr5e5_s42,argmax,0.90625,0.9609375,0.00796875,0.0796875,0.9625,0.9625,0.9624796028678508,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T04:55:35,2026-05-06T05:00:39,304.0,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0006_1ec6fe04bb4f59da.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0006_1ec6fe04bb4f59da.stderr.log,0,
7,run,nicme_grid7_a0_l0p3_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.0,0.3,completed,ef4c8dcdd154dbc0,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0007_ef4c8dcdd154dbc0.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0_l0p3_lr5e5_s42_05-06_05-05/metrics_20260506_050542_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0_l0p3_lr5e5_s42,argmax,0.90625,0.9609375,0.0078125,0.078125,0.9640625,0.9640625,0.9640951499476612,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:00:39,2026-05-06T05:05:43,304.1,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0007_ef4c8dcdd154dbc0.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0007_ef4c8dcdd154dbc0.stderr.log,0,
8,run,nicme_grid7_a0p05_l0_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.05,0.0,completed,aa1eb946fd1c8319,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0008_aa1eb946fd1c8319.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p05_l0_lr5e5_s42_05-06_05-10/metrics_20260506_051046_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p05_l0_lr5e5_s42,argmax,0.90625,0.9609375,0.008125,0.08125,0.9609375,0.9609375,0.9608509667215277,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:05:43,2026-05-06T05:10:47,304.4,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0008_aa1eb946fd1c8319.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0008_aa1eb946fd1c8319.stderr.log,0,
9,run,nicme_grid7_a0p05_l0p02_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.05,0.02,completed,eb7ba7e92cd30c6f,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0009_eb7ba7e92cd30c6f.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p05_l0p02_lr5e5_s42_05-06_05-15/metrics_20260506_051550_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p05_l0p02_lr5e5_s42,argmax,0.90625,0.9609375,0.00796875,0.0796875,0.9625,0.9625,0.9624796028678508,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:10:47,2026-05-06T05:15:51,304.0,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0009_eb7ba7e92cd30c6f.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0009_eb7ba7e92cd30c6f.stderr.log,0,
10,run,nicme_grid7_a0p05_l0p05_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.05,0.05,completed,4860bb21ffb996b1,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0010_4860bb21ffb996b1.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p05_l0p05_lr5e5_s42_05-06_05-20/metrics_20260506_052058_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p05_l0p05_lr5e5_s42,argmax,0.90625,0.9609375,0.00796875,0.0796875,0.9625,0.9625,0.9624796028678508,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:15:51,2026-05-06T05:20:58,307.0,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0010_4860bb21ffb996b1.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0010_4860bb21ffb996b1.stderr.log,0,
11,run,nicme_grid7_a0p05_l0p07_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.05,0.07,completed,58f698989907d6c4,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0011_58f698989907d6c4.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p05_l0p07_lr5e5_s42_05-06_05-25/metrics_20260506_052603_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p05_l0p07_lr5e5_s42,argmax,0.90625,0.9609375,0.0078125,0.078125,0.9640625,0.9640625,0.9640951499476612,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:20:58,2026-05-06T05:26:03,305.2,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0011_58f698989907d6c4.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0011_58f698989907d6c4.stderr.log,0,
12,run,nicme_grid7_a0p05_l0p1_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.05,0.1,completed,a2adb8f0dd87b459,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0012_a2adb8f0dd87b459.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p05_l0p1_lr5e5_s42_05-06_05-31/metrics_20260506_053114_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p05_l0p1_lr5e5_s42,argmax,0.90625,0.9609375,0.0078125,0.078125,0.9640625,0.9640625,0.9640951499476612,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:26:03,2026-05-06T05:31:15,311.4,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0012_a2adb8f0dd87b459.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0012_a2adb8f0dd87b459.stderr.log,0,
13,run,nicme_grid7_a0p05_l0p2_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.05,0.2,completed,0153294a8a4ba7ae,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0013_0153294a8a4ba7ae.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p05_l0p2_lr5e5_s42_05-06_05-36/metrics_20260506_053623_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p05_l0p2_lr5e5_s42,argmax,0.90625,0.9609375,0.007656250000000001,0.0765625,0.965625,0.965625,0.9657001450032003,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:31:15,2026-05-06T05:36:23,308.5,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0013_0153294a8a4ba7ae.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0013_0153294a8a4ba7ae.stderr.log,0,
14,run,nicme_grid7_a0p05_l0p3_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.05,0.3,completed,12e701e307f3ccd0,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0014_12e701e307f3ccd0.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p05_l0p3_lr5e5_s42_05-06_05-41/metrics_20260506_054128_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p05_l0p3_lr5e5_s42,argmax,0.90625,0.9609375,0.00796875,0.0796875,0.9625,0.9625,0.9626500940240822,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:36:23,2026-05-06T05:41:28,305.1,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0014_12e701e307f3ccd0.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0014_12e701e307f3ccd0.stderr.log,0,
15,run,nicme_grid7_a0p1_l0_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.1,0.0,completed,bb4e2506aab0f551,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0015_bb4e2506aab0f551.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p1_l0_lr5e5_s42_05-06_05-46/metrics_20260506_054631_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p1_l0_lr5e5_s42,argmax,0.90625,0.9609375,0.007656250000000001,0.0765625,0.965625,0.965625,0.9657001450032003,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:41:28,2026-05-06T05:46:32,303.3,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0015_bb4e2506aab0f551.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0015_bb4e2506aab0f551.stderr.log,0,
16,run,nicme_grid7_a0p1_l0p02_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.1,0.02,completed,299c89c423e4bf9f,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0016_299c89c423e4bf9f.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p1_l0p02_lr5e5_s42_05-06_05-51/metrics_20260506_055136_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p1_l0p02_lr5e5_s42,argmax,0.90625,0.9609375,0.007656250000000001,0.0765625,0.965625,0.965625,0.9657001450032003,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:46:32,2026-05-06T05:51:37,304.8,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0016_299c89c423e4bf9f.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0016_299c89c423e4bf9f.stderr.log,0,
17,run,nicme_grid7_a0p1_l0p05_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.1,0.05,completed,aa2b76fa457cd39d,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0017_aa2b76fa457cd39d.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p1_l0p05_lr5e5_s42_05-06_05-56/metrics_20260506_055642_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p1_l0p05_lr5e5_s42,argmax,0.90625,0.9609375,0.007656250000000001,0.0765625,0.965625,0.965625,0.9657001450032003,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:51:37,2026-05-06T05:56:42,305.6,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0017_aa2b76fa457cd39d.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0017_aa2b76fa457cd39d.stderr.log,0,
18,run,nicme_grid7_a0p1_l0p07_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.1,0.07,completed,efc0506fb7d88e28,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0018_efc0506fb7d88e28.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p1_l0p07_lr5e5_s42_05-06_06-01/metrics_20260506_060146_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p1_l0p07_lr5e5_s42,argmax,0.90625,0.9609375,0.00796875,0.0796875,0.9625,0.9625,0.9626500940240822,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T05:56:42,2026-05-06T06:01:46,304.1,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0018_efc0506fb7d88e28.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0018_efc0506fb7d88e28.stderr.log,0,
19,run,nicme_grid7_a0p1_l0p1_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.1,0.1,completed,be368b7488965717,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0019_be368b7488965717.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p1_l0p1_lr5e5_s42_05-06_06-06/metrics_20260506_060650_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p1_l0p1_lr5e5_s42,argmax,0.90625,0.9609375,0.00796875,0.0796875,0.9625,0.9625,0.9626500940240822,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T06:01:46,2026-05-06T06:06:50,303.9,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0019_be368b7488965717.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0019_be368b7488965717.stderr.log,0,
20,run,nicme_grid7_a0p1_l0p2_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.1,0.2,completed,e366dfe9f95553d8,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0020_e366dfe9f95553d8.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p1_l0p2_lr5e5_s42_05-06_06-11/metrics_20260506_061153_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p1_l0p2_lr5e5_s42,argmax,0.90625,0.9609375,0.0078125,0.078125,0.9640625,0.9640625,0.9642470216865835,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T06:06:50,2026-05-06T06:11:54,303.3,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0020_e366dfe9f95553d8.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0020_e366dfe9f95553d8.stderr.log,0,
21,run,nicme_grid7_a0p1_l0p3_pmi20,pmi20_nicme_alpha_lambda_grid7_seed42,pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42,lr5e5,5e-05,5e-05,0.1,0.3,completed,a13160006c759e08,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/configs/0021_a13160006c759e08.json,results/pmi20_sota_convnext_base_test/pmi20_alpha_lambda_grid7_run_a0p1_l0p3_lr5e5_s42_05-06_06-16/metrics_20260506_061703_nicme_hybrid.json,checkpoints/pmi20_alpha_lambda_grid7_run_a0p1_l0p3_lr5e5_s42,argmax,0.90625,0.9609375,0.008125,0.08125,0.9609375,0.9609375,0.9612072637372983,3,,,,,,,,,af92dbd367c299056f5f41dab4f3b4330a6171b856e8822bac0357fdfe4289d2,2026-05-06T06:11:54,2026-05-06T06:17:04,310.1,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0021_a13160006c759e08.stdout.log,/mnt/storage/github/NICME/results/pmi20_nicme_alpha_lambda_grid7_lr5e5_seed42_20260506/seeds/seed_42/run/logs/0021_a13160006c759e08.stderr.log,0,
