dataset,model,method,mode,cost_ratio,n,target_class,target_recall_floor,accuracy_floor,selection_accuracy_metric,cost_matrix,test_class_prevalence,floor_pass_rate,all_seeds_floor_met,any_seed_floor_met,confusion_matrix_sum,selection_score_mean,selection_score_sd,selection_score_ci95,normalized_atc_mean,normalized_atc_sd,normalized_atc_ci95,atc_mean,atc_sd,atc_ci95,target_recall_mean,target_recall_sd,target_recall_ci95,target_fnr_mean,target_fnr_sd,target_fnr_ci95,target_precision_mean,target_precision_sd,target_precision_ci95,target_fpr_mean,target_fpr_sd,target_fpr_ci95,accuracy_mean,accuracy_sd,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_ci95,macro_f1_mean,macro_f1_sd,macro_f1_ci95,auroc_mean,auroc_sd,auroc_ci95,auprc_mean,auprc_sd,auprc_ci95,nll_mean,nll_sd,nll_ci95,brier_mean,brier_sd,brier_ci95,ece_mean,ece_sd,ece_ci95,selected_accuracy_mean,selected_accuracy_sd,selected_accuracy_ci95
spider_balanced,convnext,nicme_hybrid,calibrated_threshold,20.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,20.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",0.6666666666666666,False,True,"[[449,1],[187,263]]",0.01194814814814815,0.0019778193919883355,0.002238113334410938,0.011500000000000002,0.0016914819275153702,0.0019140919905135567,0.22999999999999998,0.033829638550307406,0.03828183981027113,0.9977777777777778,0.00384900179459753,0.004355555555555584,0.0022222222222222222,0.0038490017945975053,0.004355555555555556,0.7065645470376928,0.024112208393981246,0.027285532413761995,0.4155555555555555,0.05003702332976757,0.05662222222222223,0.791111111111111,0.024113927126900792,0.027287477343152976,0.791111111111111,0.024113927126900764,0.027287477343152945,0.7814727689634916,0.027916031109040732,0.03158996302800084,0.9672592592592594,0.0028180488244448475,0.0031889224448701727,0.9709311061378122,0.002738403402297745,0.003098795165274125,0.2584810665544261,0.0012581215259933963,0.001423698531342878,0.15162287389138732,0.003316311270203239,0.003752759480954122,0.049787674857067,0.009610921519913287,0.010875781528297315,0.791111111111111,0.024113927126900792,0.027287477343152976
spider_balanced,convnext,ce_calibrated_cost_min,calibrated_threshold,20.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,20.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",1.0,True,True,"[[445,5],[124,326]]",0.012444444444444445,0.0036980976090316936,0.004184791394125361,0.012444444444444445,0.0036980976090316936,0.004184791394125361,0.2488888888888889,0.07396195218063387,0.08369582788250722,0.9888888888888889,0.010183501544346316,0.011523716821525778,0.011111111111111112,0.010183501544346312,0.011523716821525774,0.7832451499118166,0.0333336832657089,0.03772061357281597,0.27555555555555555,0.05669933698743587,0.06416133984623604,0.8566666666666668,0.023333333333333317,0.02640415231093887,0.8566666666666666,0.023333333333333373,0.02640415231093893,0.8538539998411832,0.02511004097641878,0.028414686277511914,0.9765185185185185,0.005056780478385846,0.005722285798040669,0.978763078305419,0.0035360681236178354,0.00400143777076548,0.2210856397477945,0.034704147217008284,0.03927143952596283,0.12980976842683925,0.020515772451403548,0.023215782025003854,0.031042730721954095,0.012659605563268369,0.014325692292383453,0.8566666666666668,0.023333333333333317,0.02640415231093887
spider_balanced,convnext,nicme_logit_adjustment,calibrated_threshold,20.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,20.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",0.6666666666666666,False,True,"[[447,3],[164,286]]",0.012448148148148147,0.0012659029536523897,0.0014325040456759331,0.012444444444444444,0.001261979632400061,0.0014280643897368805,0.2488888888888889,0.025239592648001217,0.028561287794737603,0.9933333333333333,0.0,0.0,0.006666666666666667,0.0,0.0,0.7322759958915565,0.027776956705064096,0.03143258552463718,0.3644444444444444,0.050479185296002455,0.05712257558947523,0.8144444444444444,0.02523959264800125,0.02856128779473764,0.8144444444444444,0.025239592648001213,0.028561287794737603,0.8080602437273967,0.0276783662400402,0.03132101991085587,0.969925925925926,0.00573614630963998,0.006491060607324173,0.9729384390439423,0.00564753254780392,0.006390784695994261,0.24850038715415068,0.04281862119491934,0.04845383124750198,0.14656199174839132,0.023973602281191792,0.027128684831762572,0.0413534211534883,0.012691091636002086,0.014361322137817784,0.8144444444444444,0.02523959264800125,0.02856128779473764
spider_balanced,convnext,ce_calibrated_cost_min,calibrated_cost_min,20.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,20.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",0.3333333333333333,False,True,"[[449,1],[203,247]]",0.01471851851851852,0.005653201139847409,0.006397199311753042,0.012388888888888889,0.0019317042945237453,0.0021859291890985594,0.2477777777777778,0.03863408589047491,0.043718583781971194,0.9977777777777778,0.00384900179459753,0.004355555555555584,0.0022222222222222222,0.0038490017945975053,0.004355555555555556,0.6908914368148098,0.04655654732206997,0.05268369285271583,0.4511111111111111,0.10205300002848917,0.11548384099459194,0.7733333333333334,0.049777281743560275,0.05632829694777785,0.7733333333333334,0.049777281743560275,0.05632829694777785,0.7598134300987635,0.059568736395513446,0.06740837094674167,0.9765185185185185,0.005056780478385846,0.005722285798040669,0.978763078305419,0.0035360681236178354,0.00400143777076548,0.2210856397477945,0.034704147217008284,0.03927143952596283,0.12980976842683925,0.020515772451403548,0.023215782025003854,0.031042730721954095,0.012659605563268369,0.014325692292383453,0.7733333333333334,0.049777281743560275,0.05632829694777785
spider_balanced,convnext,ce_calibrated_cost_min,calibrated_cost_min,10.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",1.0,True,True,"[[448,2],[146,304]]",0.018444444444444444,0.0018954135676924433,0.0021448623657244863,0.018444444444444444,0.0018954135676924433,0.0021448623657244863,0.18444444444444444,0.01895413567692443,0.02144862365724486,0.9955555555555556,0.007698003589194996,0.008711111111111095,0.0044444444444444444,0.007698003589195011,0.008711111111111112,0.7560181861689399,0.0429013909830004,0.048547494079983544,0.3244444444444445,0.07669081745216622,0.086783829636746,0.8355555555555556,0.0350132250146416,0.039621193979304525,0.8355555555555556,0.0350132250146416,0.039621193979304525,0.8306875569878392,0.038291845190932934,0.04333130197235511,0.9765185185185185,0.005056780478385846,0.005722285798040669,0.978763078305419,0.0035360681236178354,0.00400143777076548,0.2210702126379612,0.03469876048065214,0.03926534385993969,0.12980109679123047,0.020514373155667405,0.023214198572814777,0.031040157971490536,0.012656680165354187,0.014322381893007906,0.8355555555555556,0.0350132250146416,0.039621193979304525
spider_balanced,convnext,ce_calibrated_cost_min,calibrated_threshold,10.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",1.0,True,True,"[[445,5],[124,326]]",0.01933333333333333,0.002333333333333333,0.0026404152310938885,0.01933333333333333,0.002333333333333333,0.0026404152310938885,0.19333333333333333,0.023333333333333338,0.02640415231093889,0.9888888888888889,0.010183501544346316,0.011523716821525778,0.011111111111111112,0.010183501544346312,0.011523716821525774,0.7832451499118166,0.0333336832657089,0.03772061357281597,0.27555555555555555,0.05669933698743587,0.06416133984623604,0.8566666666666668,0.023333333333333317,0.02640415231093887,0.8566666666666666,0.023333333333333373,0.02640415231093893,0.8538539998411832,0.02511004097641878,0.028414686277511914,0.9765185185185185,0.005056780478385846,0.005722285798040669,0.978763078305419,0.0035360681236178354,0.00400143777076548,0.2210702126379612,0.03469876048065214,0.03926534385993969,0.12980109679123047,0.020514373155667405,0.023214198572814777,0.031040157971490536,0.012656680165354187,0.014322381893007906,0.8566666666666668,0.023333333333333317,0.02640415231093887
spider_balanced,convnext,nicme_hybrid,calibrated_threshold,10.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",1.0,True,True,"[[447,3],[144,306]]",0.019333333333333334,0.0020000000000000018,0.002263213055223335,0.019333333333333334,0.0020000000000000018,0.002263213055223335,0.19333333333333336,0.020000000000000004,0.022632130552233336,0.9933333333333333,0.0,0.0,0.006666666666666667,0.0,0.0,0.7568133458300369,0.023060846586020964,0.026095804528992537,0.32,0.03999999999999998,0.04526426110446664,0.8366666666666666,0.020000000000000018,0.02263213055223335,0.8366666666666666,0.020000000000000018,0.02263213055223335,0.8324185721746188,0.021589471570672213,0.024430786957059174,0.9715851851851852,0.0008769569533006796,0.0009923702127894885,0.9752850317357487,0.0009359152065503838,0.0010590877570234355,0.24023123875007094,0.006913491482803154,0.007823352090527709,0.14035905476748226,0.002213861823513371,0.0025052204907179978,0.040128163519503955,0.00725025781751678,0.008204439073169504,0.8366666666666666,0.020000000000000018,0.02263213055223335
spider_balanced,convnext,nicme_logit_adjustment,calibrated_cost_min,20.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,20.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",0.0,False,False,"[[450,0],[233,217]]",0.01974814814814815,0.014611991242327095,0.016535024671221848,0.012944444444444444,0.003536843120532669,0.004002314762333184,0.2588888888888889,0.07073686241065337,0.08004629524666368,1.0,0.0,0.0,0.0,0.0,0.0,0.6625122806153947,0.05881822376909988,0.06655908595963711,0.5177777777777778,0.14147372482130674,0.16009259049332736,0.7411111111111112,0.07073686241065334,0.08004629524666364,0.7411111111111112,0.07073686241065334,0.08004629524666364,0.7189757634624995,0.0900778741513141,0.10193271038300925,0.969925925925926,0.00573614630963998,0.006491060607324173,0.9729384390439423,0.00564753254780392,0.006390784695994261,0.24850038715415068,0.04281862119491934,0.04845383124750198,0.14656199174839132,0.023973602281191792,0.027128684831762572,0.0413534211534883,0.012691091636002086,0.014361322137817784,0.7411111111111112,0.07073686241065334,0.08004629524666364
spider_balanced,convnext,nicme_logit_adjustment,calibrated_threshold,10.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",0.6666666666666666,False,True,"[[447,3],[148,302]]",0.019781481481481483,0.0012644392371174427,0.001430847694490414,0.01977777777777778,0.001261979632400061,0.0014280643897368805,0.19777777777777775,0.012619796324000615,0.01428064389736881,0.9933333333333333,0.006666666666666654,0.007544043517411096,0.006666666666666667,0.006666666666666667,0.007544043517411111,0.7536457252236216,0.05007724798532545,0.05666774070502246,0.3288888888888889,0.08802356586817049,0.09960804172007721,0.8322222222222222,0.040734006177385276,0.04609486728610313,0.8322222222222222,0.04073400617738529,0.046094867286103146,0.8270430597446566,0.04431509861169537,0.05014725486074918,0.9717481481481481,0.003888910052852406,0.004400716001102413,0.9749471313826644,0.0023896460647361804,0.002704139085536993,0.24283700076235157,0.03360970926096095,0.038032966390833686,0.14420489377353238,0.016338163668594273,0.018488372656569052,0.03429756039330318,0.001008825886306221,0.0011415939581677448,0.8322222222222222,0.040734006177385276,0.04609486728610313
spider_balanced,convnext,ce_calibrated_cost_min,argmax,20.0,3,black_widow,0.95,0.8,accuracy,"[[0.0,20.0],[1.0,0.0]]","{""0"":0.5,""1"":0.5}",1.0,True,True,"[[433,17],[57,393]]",0.022055555555555554,0.002849626356273815,0.003224655786013698,0.022055555555555554,0.002849626356273815,0.003224655786013698,0.44111111111111106,0.0569925271254763,0.06449311572027394,0.9622222222222222,0.007698003589194996,0.008711111111111095,0.03777777777777778,0.0076980035891950115,0.008711111111111112,0.8846875955817928,0.0337197263110885,0.03815746240290661,0.12666666666666668,0.04163331998932266,0.0471125366660628,0.9177777777777778,0.01710533813148961,0.01935651228659839,0.9177777777777778,0.01710533813148967,0.01935651228659846,0.9175597372833807,0.017292119413933143,0.019567875205047172,0.9765185185185185,0.005056780478385846,0.005722285798040669,0.978763078305419,0.0035360681236178354,0.00400143777076548,0.2364354602044508,0.04639585874333231,0.05250185660810365,0.1342238200491186,0.022724950046997306,0.0257157018128312,0.044204199910163854,0.010686156109899711,0.012092524009039807,0.9177777777777778,0.01710533813148961,0.01935651228659839
