run_id,phase,backbone,loss,seed,status,config_hash,config_path,metric_path,target_recall_min,target_recall_macro,normalized_atc,atc,balanced_accuracy,accuracy,macro_f1,critical_pair_error_count,cost_matrix_sha256,start_time,end_time,elapsed_seconds,stdout_log,stderr_log,returncode,failure_reason
1,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,24b4a962bdce0427,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0001_24b4a962bdce0427.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0000_05-02_02-51/metrics_20260502_025114_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.004838709677419355,0.04838709677419355,0.9806451612903226,0.9806451612903225,0.9806384408602151,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T02:46:07,2026-05-02T02:51:14,307.5,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0001_24b4a962bdce0427.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0001_24b4a962bdce0427.stderr.log,0,
2,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,0ac3dbc216473a22,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0002_0ac3dbc216473a22.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0001_05-02_02-55/metrics_20260502_025520_nicme_v3_hybrid.json,0.9032258064516129,0.9758064516129032,0.002258064516129032,0.02258064516129032,0.9774193548387096,0.9774193548387097,0.977301912568306,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T02:51:14,2026-05-02T02:55:21,246.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0002_0ac3dbc216473a22.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0002_0ac3dbc216473a22.stderr.log,0,
3,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,ae63442a12907c6a,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0003_ae63442a12907c6a.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0002_05-02_02-59/metrics_20260502_025953_nicme_v3_hybrid.json,0.9032258064516129,0.967741935483871,0.0070967741935483875,0.07096774193548387,0.9516129032258064,0.9516129032258065,0.9517307350779335,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T02:55:21,2026-05-02T02:59:54,272.7,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0003_ae63442a12907c6a.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0003_ae63442a12907c6a.stderr.log,0,
4,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,072f8bf3424dbb0f,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0004_072f8bf3424dbb0f.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0003_05-02_03-03/metrics_20260502_030312_nicme_v3_hybrid.json,0.8709677419354839,0.9516129032258065,0.009032258064516128,0.09032258064516129,0.967741935483871,0.967741935483871,0.9675777479225754,2,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T02:59:54,2026-05-02T03:03:13,199.0,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0004_072f8bf3424dbb0f.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0004_072f8bf3424dbb0f.stderr.log,0,
5,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,53bf742de0f8f8ac,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0005_53bf742de0f8f8ac.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0004_05-02_03-07/metrics_20260502_030718_nicme_v3_hybrid.json,0.967741935483871,0.9919354838709677,0.001935483870967742,0.01935483870967742,0.9806451612903226,0.9806451612903225,0.9806324811345302,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:03:13,2026-05-02T03:07:18,245.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0005_53bf742de0f8f8ac.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0005_53bf742de0f8f8ac.stderr.log,0,
6,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,2abacb6495b7dbb1,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0006_2abacb6495b7dbb1.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0005_05-02_03-11/metrics_20260502_031114_nicme_v3_hybrid.json,0.9354838709677419,0.9838709677419355,0.0032258064516129032,0.03225806451612903,0.967741935483871,0.967741935483871,0.9675035588005694,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:07:18,2026-05-02T03:11:14,236.1,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0006_2abacb6495b7dbb1.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0006_2abacb6495b7dbb1.stderr.log,0,
7,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,4ccd85f9b4bd8c58,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0007_4ccd85f9b4bd8c58.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0006_05-02_03-15/metrics_20260502_031519_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.005806451612903226,0.05806451612903226,0.9709677419354839,0.9709677419354839,0.9712243639913831,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:11:14,2026-05-02T03:15:20,245.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0007_4ccd85f9b4bd8c58.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0007_4ccd85f9b4bd8c58.stderr.log,0,
8,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,1edc02a4a5a5b7d3,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0008_1edc02a4a5a5b7d3.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0007_05-02_03-19/metrics_20260502_031958_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.0070967741935483875,0.07096774193548387,0.9580645161290322,0.9580645161290322,0.9575212309662163,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:15:20,2026-05-02T03:19:59,279.0,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0008_1edc02a4a5a5b7d3.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0008_1edc02a4a5a5b7d3.stderr.log,0,
9,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,2faf85d4e6e70668,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0009_2faf85d4e6e70668.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0008_05-02_03-26/metrics_20260502_032634_nicme_v3_hybrid.json,0.9032258064516129,0.9758064516129032,0.000967741935483871,0.00967741935483871,0.9903225806451612,0.9903225806451613,0.9902029526499865,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:19:59,2026-05-02T03:26:35,395.7,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0009_2faf85d4e6e70668.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0009_2faf85d4e6e70668.stderr.log,0,
10,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,a144cdfd654c85a9,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0010_a144cdfd654c85a9.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0009_05-02_03-31/metrics_20260502_033127_nicme_v3_hybrid.json,0.967741935483871,0.9919354838709677,0.0003225806451612903,0.0032258064516129032,0.9967741935483871,0.9967741935483871,0.9967733541504034,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:26:35,2026-05-02T03:31:27,292.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0010_a144cdfd654c85a9.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0010_a144cdfd654c85a9.stderr.log,0,
11,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,7cf4efaa71c1d4cd,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0011_7cf4efaa71c1d4cd.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0010_05-02_03-34/metrics_20260502_033418_nicme_v3_hybrid.json,0.8709677419354839,0.9274193548387097,0.032903225806451615,0.32903225806451614,0.7870967741935484,0.7870967741935484,0.7609523155850191,4,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:31:27,2026-05-02T03:34:18,170.9,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0011_7cf4efaa71c1d4cd.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0011_7cf4efaa71c1d4cd.stderr.log,0,
12,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,85042aa4beb25872,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0012_85042aa4beb25872.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0011_05-02_03-38/metrics_20260502_033810_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.005483870967741935,0.054838709677419356,0.9741935483870968,0.9741935483870968,0.9740584963493595,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:34:18,2026-05-02T03:38:11,232.4,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0012_85042aa4beb25872.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0012_85042aa4beb25872.stderr.log,0,
13,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,1f10c2d9c3c4e185,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0013_1f10c2d9c3c4e185.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0012_05-02_03-42/metrics_20260502_034219_nicme_v3_hybrid.json,0.9032258064516129,0.9758064516129032,0.007419354838709677,0.07419354838709677,0.9548387096774194,0.9548387096774194,0.9542876116749067,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:38:11,2026-05-02T03:42:20,249.3,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0013_1f10c2d9c3c4e185.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0013_1f10c2d9c3c4e185.stderr.log,0,
14,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,2da65337216e3b43,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0014_2da65337216e3b43.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0013_05-02_03-47/metrics_20260502_034746_nicme_v3_hybrid.json,0.967741935483871,0.9919354838709677,0.0016129032258064516,0.016129032258064516,0.9838709677419356,0.9838709677419355,0.9838651706496101,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:42:20,2026-05-02T03:47:47,326.8,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0014_2da65337216e3b43.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0014_2da65337216e3b43.stderr.log,0,
15,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,361c058cdc769b68,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0015_361c058cdc769b68.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0014_05-02_03-51/metrics_20260502_035152_nicme_v3_hybrid.json,0.9354838709677419,0.9758064516129032,0.00967741935483871,0.0967741935483871,0.932258064516129,0.932258064516129,0.9282452548342605,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:47:47,2026-05-02T03:51:52,245.8,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0015_361c058cdc769b68.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0015_361c058cdc769b68.stderr.log,0,
16,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,d8e2b5e29a92eda3,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0016_d8e2b5e29a92eda3.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0015_05-02_03-55/metrics_20260502_035602_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.006774193548387097,0.06774193548387097,0.9612903225806452,0.9612903225806452,0.9619728527960021,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:51:52,2026-05-02T03:56:02,250.0,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0016_d8e2b5e29a92eda3.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0016_d8e2b5e29a92eda3.stderr.log,0,
17,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,f6d48a63922bc947,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0017_f6d48a63922bc947.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0016_05-02_03-59/metrics_20260502_040006_nicme_v3_hybrid.json,0.9354838709677419,0.9838709677419355,0.001935483870967742,0.01935483870967742,0.9806451612903226,0.9806451612903225,0.9806367620642475,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T03:56:02,2026-05-02T04:00:07,244.1,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0017_f6d48a63922bc947.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0017_f6d48a63922bc947.stderr.log,0,
18,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,c97ce209e43212c5,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0018_c97ce209e43212c5.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0017_05-02_04-04/metrics_20260502_040421_nicme_v3_hybrid.json,0.967741935483871,0.9758064516129032,0.01064516129032258,0.1064516129032258,0.9451612903225804,0.9451612903225807,0.9450460868599807,2,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:00:07,2026-05-02T04:04:21,254.7,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0018_c97ce209e43212c5.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0018_c97ce209e43212c5.stderr.log,0,
19,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,b1b00d8983e50b49,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0019_b1b00d8983e50b49.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0018_05-02_04-10/metrics_20260502_041025_nicme_v3_hybrid.json,0.967741935483871,0.9919354838709677,0.0025806451612903226,0.025806451612903226,0.9741935483870968,0.9741935483870968,0.9740088931747563,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:04:21,2026-05-02T04:10:25,363.8,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0019_b1b00d8983e50b49.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0019_b1b00d8983e50b49.stderr.log,0,
20,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,dbd00dc2c3ce764e,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0020_dbd00dc2c3ce764e.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0019_05-02_04-14/metrics_20260502_041422_nicme_v3_hybrid.json,0.9354838709677419,0.9758064516129032,0.004193548387096775,0.041935483870967745,0.9806451612903228,0.9806451612903225,0.9806863652388508,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:10:25,2026-05-02T04:14:22,237.0,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0020_dbd00dc2c3ce764e.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0020_dbd00dc2c3ce764e.stderr.log,0,
21,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,8f9a7779d2946af3,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0021_8f9a7779d2946af3.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0020_05-02_04-19/metrics_20260502_041930_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.004193548387096775,0.041935483870967745,0.9806451612903224,0.9806451612903225,0.9807316874837367,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:14:22,2026-05-02T04:19:31,308.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0021_8f9a7779d2946af3.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0021_8f9a7779d2946af3.stderr.log,0,
22,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,02e547c6862c4192,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0022_02e547c6862c4192.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0021_05-02_04-24/metrics_20260502_042438_nicme_v3_hybrid.json,1.0,1.0,0.0006451612903225806,0.0064516129032258064,0.9935483870967742,0.9935483870967742,0.9935963114754098,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:19:31,2026-05-02T04:24:38,307.4,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0022_02e547c6862c4192.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0022_02e547c6862c4192.stderr.log,0,
23,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,8921f3616b377ddd,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0023_8921f3616b377ddd.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0022_05-02_04-29/metrics_20260502_042918_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.004516129032258064,0.04516129032258064,0.9774193548387096,0.9774193548387097,0.9776088506603628,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:24:38,2026-05-02T04:29:18,280.2,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0023_8921f3616b377ddd.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0023_8921f3616b377ddd.stderr.log,0,
24,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,99abc6043bf217f7,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0024_99abc6043bf217f7.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0023_05-02_04-34/metrics_20260502_043424_nicme_v3_hybrid.json,0.967741935483871,0.9919354838709677,0.005161290322580645,0.05161290322580645,0.9483870967741936,0.9483870967741935,0.9461785714285714,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:29:18,2026-05-02T04:34:25,306.2,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0024_99abc6043bf217f7.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0024_99abc6043bf217f7.stderr.log,0,
25,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,6b81658b23435680,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0025_6b81658b23435680.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0024_05-02_04-38/metrics_20260502_043830_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.00935483870967742,0.0935483870967742,0.935483870967742,0.9354838709677419,0.935613195272954,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:34:25,2026-05-02T04:38:31,246.0,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0025_6b81658b23435680.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0025_6b81658b23435680.stderr.log,0,
26,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,23ab4f8fd9d4f875,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0026_23ab4f8fd9d4f875.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0025_05-02_04-42/metrics_20260502_044222_nicme_v3_hybrid.json,0.9354838709677419,0.9838709677419355,0.002258064516129032,0.02258064516129032,0.9774193548387096,0.9774193548387097,0.9773954129674468,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:38:31,2026-05-02T04:42:23,232.2,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0026_23ab4f8fd9d4f875.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0026_23ab4f8fd9d4f875.stderr.log,0,
27,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,de5bd9ff3b266682,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0027_de5bd9ff3b266682.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0026_05-02_04-47/metrics_20260502_044715_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.006774193548387097,0.06774193548387097,0.9612903225806452,0.9612903225806452,0.9610373430741509,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:42:23,2026-05-02T04:47:15,292.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0027_de5bd9ff3b266682.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0027_de5bd9ff3b266682.stderr.log,0,
