dataset,model,method,mode,n,target_class,target_recall_floor,accuracy_floor,selection_accuracy_metric,cost_matrix,floor_pass_rate,all_seeds_floor_met,any_seed_floor_met,confusion_matrix_sum,selection_score_mean,selection_score_sd,selection_score_ci95,normalized_atc_mean,normalized_atc_sd,normalized_atc_ci95,atc_mean,atc_sd,atc_ci95,target_recall_mean,target_recall_sd,target_recall_ci95,target_fnr_mean,target_fnr_sd,target_fnr_ci95,target_precision_mean,target_precision_sd,target_precision_ci95,target_fpr_mean,target_fpr_sd,target_fpr_ci95,accuracy_mean,accuracy_sd,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_ci95,macro_f1_mean,macro_f1_sd,macro_f1_ci95,auroc_mean,auroc_sd,auroc_ci95,auprc_mean,auprc_sd,auprc_ci95,nll_mean,nll_sd,nll_ci95,brier_mean,brier_sd,brier_ci95,ece_mean,ece_sd,ece_ci95,selected_accuracy_mean,selected_accuracy_sd,selected_accuracy_ci95,rank_overall,rank_floor_satisfying
breakhis_balanced,vit,nicme_logit_adjustment,argmax,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.6666666666666666,False,True,"[[670,176],[21,825]]",0.02285300202873766,0.008528319932604717,0.009650702505296186,0.02281323877068558,0.008485359423602849,0.009602088112880151,0.22813238770685582,0.08485359423602848,0.09602088112880151,0.975177304964539,0.012785642820794337,0.014468316875722111,0.02482269503546099,0.01278564282079429,0.01446831687572206,0.824850402510909,0.03434254192957979,0.038862244622289856,0.20803782505910165,0.04628078475284135,0.05237163812930576,0.8835697399527187,0.02888130430938677,0.03268227248244102,0.8835697399527187,0.028881304309386874,0.03268227248244114,0.8824991357286908,0.029449813930022033,0.033325601680161916,0.9758521536475362,0.014295979710149783,0.016177423958609435,0.9774334632501119,0.013734902610429327,0.015542505450072346,0.3143040473293666,0.06641739982859293,0.07515836319302975,0.1837477315734739,0.04212522483697258,0.04766917940262727,0.07883132131105339,0.015410235955936867,0.01743832359977417,0.8835697399527187,0.02888130430938677,0.03268227248244102,11,
breakhis_balanced,vit,menon_logit_adjusted,argmax,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.6666666666666666,False,True,"[[683,163],[23,823]]",0.024752889693677376,0.01495335513916992,0.016921314285180143,0.02322695035460993,0.012315996444547698,0.013936861970692252,0.2322695035460993,0.123159964445477,0.13936861970692252,0.9728132387706857,0.032176495481834995,0.03641113232291177,0.02718676122931442,0.03217649548183499,0.036411132322911766,0.8381218098389936,0.05413265673108579,0.0612568677138583,0.19267139479905437,0.07995123675217898,0.0904733413993915,0.8900709219858157,0.025011943226357927,0.028303678223199038,0.8900709219858157,0.025011943226357927,0.028303678223199038,0.8889322795744189,0.026232699915182272,0.029685094460898273,0.9825000419160673,0.007693183452661693,0.008705656613146031,0.9826364079991187,0.008946720842034666,0.010124167705565772,0.2893031745688822,0.09700869410840751,0.10977567148815737,0.16989485772319504,0.051282625983948005,0.058031754316503224,0.05721773541847303,0.027623348709335468,0.03125876171397732,0.8900709219858157,0.025011943226357927,0.028303678223199038,12,
breakhis_balanced,vit,nicme_logit_adjustment,calibrated_cost_min,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0,False,False,"[[501,345],[4,842]]",0.027314269905940342,0.00927084764450299,0.010490951711012827,0.022754137115839245,0.0038206374370907785,0.004323458263449433,0.22754137115839243,0.03820637437090778,0.04323458263449432,0.9952718676122932,0.0054167561406097235,0.006129636607194541,0.004728132387706856,0.00541675614060974,0.00612963660719456,0.7114767345587018,0.04590183637160787,0.05194281766747408,0.4078014184397163,0.0945552597586765,0.10699934916293506,0.7937352245862884,0.045734142132749636,0.051753053772139235,0.7937352245862884,0.04573414213274965,0.05175305377213925,0.7838780959950586,0.05296013338842554,0.05993003264552691,0.9758521536475362,0.014295979710149783,0.016177423958609435,0.9774334632501119,0.013734902610429327,0.015542505450072346,0.27794674370029626,0.056002076790551185,0.06337231565599753,0.169984349179074,0.03891949714192922,0.04404155701717071,0.06717393778768148,0.04488505032875529,0.05079221594419766,0.7937352245862884,0.045734142132749636,0.051753053772139235,13,
breakhis_balanced,vit,menon_logit_adjusted,calibrated_cost_min,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0,False,False,"[[476,370],[1,845]]",0.028818637560149556,0.011548982964308487,0.013068904509687418,0.022458628841607566,0.004159429860499504,0.004706837981284123,0.22458628841607564,0.04159429860499504,0.04706837981284122,0.9988179669030733,0.0020473413801050267,0.0023167848699763263,0.001182033096926714,0.0020473413801050558,0.0023167848699763593,0.6976475198138763,0.046825783871920254,0.05298836268999806,0.4373522458628842,0.09842155833648278,0.11137447787127636,0.7807328605200946,0.0484056624809534,0.054776163636814,0.7807328605200946,0.0484056624809534,0.054776163636814,0.7684894227417066,0.05673189054489184,0.0641981776643502,0.9825000419160673,0.007693183452661693,0.008705656613146031,0.9826364079991187,0.008946720842034666,0.010124167705565772,0.2732060418225391,0.05946450712989798,0.06729042442940304,0.1637829603197269,0.041122335080222665,0.0465343028074142,0.06268081890018135,0.022481252828638245,0.02543993244977528,0.7807328605200946,0.0484056624809534,0.054776163636814,14,
breakhis_balanced,vit,cs_regularized_ce,argmax,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.3333333333333333,False,True,"[[640,206],[28,818]]",0.03101359924886407,0.018742127195224872,0.0212087134754446,0.02872340425531915,0.01492629815260353,0.016890696422564112,0.28723404255319146,0.1492629815260353,0.1689069642256411,0.9669030732860521,0.03294884128786374,0.0372851238785874,0.03309692671394799,0.032948841287863725,0.03728512387858738,0.8004057408339583,0.0369792563308673,0.04184596785023448,0.2434988179669031,0.06246907925164923,0.0706904178550568,0.8617021276595745,0.02575503377009568,0.02914456433309918,0.8617021276595745,0.025755033770095626,0.029144564333099122,0.8598517466127044,0.027158009557792316,0.030732180892537816,0.9632312257934711,0.02059950146615274,0.023310530324644536,0.9624966681996424,0.0223286421920192,0.025267237257194194,0.5073799602174839,0.25115119089387006,0.2842043270329471,0.24116633825678913,0.058322416565483606,0.06599802729158805,0.10117617858921664,0.04487006596282892,0.05077525953790327,0.8617021276595745,0.02575503377009568,0.02914456433309918,15,
breakhis_balanced,vit,nicme_hybrid,argmax,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.3333333333333333,False,True,"[[732,114],[46,800]]",0.045734312492664686,0.046362369623741864,0.05246396010177114,0.03392434988179669,0.025914037000881997,0.029324493426968322,0.3392434988179669,0.25914037000881995,0.2932449342696832,0.9456264775413712,0.06104374153037995,0.06907749638561733,0.05437352245862884,0.06104374153037993,0.06907749638561732,0.8865394518115558,0.10003479384479272,0.1132000257030548,0.1347517730496454,0.13678937249635395,0.1547917468247779,0.9054373522458629,0.05040993531096919,0.05704421185437458,0.9054373522458629,0.05040993531096919,0.05704421185437458,0.9043687055877951,0.05205453002240776,0.05890524596511409,0.9867796723840182,0.004703257323194346,0.005322236687964096,0.9881258853082976,0.004419593024826522,0.005001240316280684,0.3362014751623367,0.07199531741684076,0.0814703711463709,0.19857949011959933,0.030990128343624825,0.035068631525169175,0.18133664148778217,0.07965420129761719,0.09013721414007729,0.9054373522458629,0.05040993531096919,0.05704421185437458,16,
breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,calibrated_threshold,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.3333333333333333,False,True,"[[735,111],[53,793]]",0.04762919705581543,0.02745934748914164,0.031073176862669704,0.03788416075650119,0.018994264133760642,0.021494033280943698,0.37884160756501184,0.1899426413376064,0.21494033280943697,0.9373522458628841,0.04814518168892742,0.054481401872239946,0.06264775413711583,0.048145181688927424,0.05448140187223995,0.8840545707334028,0.07325656321321254,0.082897605122468,0.13120567375886524,0.1017304133885181,0.11511879984708036,0.9030732860520095,0.026850630476597012,0.03038434871780593,0.9030732860520095,0.026850630476597036,0.03038434871780596,0.9024399975157772,0.027922952676182698,0.03159779551855999,0.9738192243850913,0.0032754691164274515,0.003706542233139722,0.9757501167929141,0.0030514084647620724,0.0034529937371342552,0.35395458841226946,0.1256083955346837,0.14213928030987616,0.20880639432406375,0.07817886615486794,0.08846771526212734,0.17033709322814958,0.1274161670425632,0.14418496634862302,0.9030732860520095,0.026850630476597012,0.03038434871780593,17,
breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,argmax,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0,False,False,"[[765,81],[61,785]]",0.04931626175745685,0.016677366976768745,0.018872217334286755,0.04083924349881796,0.010052321083396145,0.011375272155619459,0.4083924349881796,0.10052321083396144,0.11375272155619456,0.9278959810874704,0.0227982287493923,0.025798624470796287,0.07210401891252956,0.02279822874939233,0.025798624470796318,0.9071775136750926,0.021917506068352136,0.024801992935915593,0.09574468085106384,0.027695920836548413,0.03134088480685415,0.9160756501182034,0.003690897162174004,0.004176643321459479,0.9160756501182034,0.003690897162173986,0.004176643321459459,0.9160269688023172,0.003749338009331736,0.004242775365582324,0.9738192243850913,0.0032754691164274515,0.003706542233139722,0.9757501167929141,0.0030514084647620724,0.0034529937371342552,0.4508353087778665,0.14762401683183787,0.16705230107916227,0.2811249825069168,0.11420749024190456,0.1292379414598849,0.2556713641253487,0.11793867332226385,0.13346017258933368,0.9160756501182034,0.003690897162174004,0.004176643321459479,18,
breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,calibrated_threshold,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0,False,False,"[[797,49],[75,771]]",0.061016209781533444,0.003281769375247233,0.0037136716471458295,0.04722222222222222,0.0016474420643931883,0.0018642561939293712,0.47222222222222215,0.016474420643931856,0.018642561939293683,0.9113475177304965,0.003546099290780147,0.0040127891050059155,0.08865248226950355,0.00354609929078014,0.004012789105005908,0.9403044692846872,0.008568803400995065,0.009696513862387065,0.057919621749408984,0.008924154178807032,0.010098631122150968,0.9267139479905437,0.004094682760210118,0.0046335697399527255,0.9267139479905437,0.004094682760210118,0.0046335697399527255,0.9266955404025427,0.004086398181472945,0.004624194856575227,0.9720797075935148,0.0028431980803016086,0.0032173815069622596,0.9775969634832213,0.0020159021470317843,0.0022812080286075407,0.27482509727899274,0.003977290092025203,0.004500727430340926,0.1461550586084365,0.003731958361764901,0.004223108442948103,0.11304690028162014,0.0069487142955959365,0.007863210455404866,0.9267139479905437,0.004094682760210118,0.0046335697399527255,19,
breakhis_balanced,vit,cs_regularized_ce,calibrated_cost_min,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0,False,False,"[[363,483],[3,843]]",0.07178910349915328,0.08721969271118135,0.0986983736082565,0.030319148936170215,0.01705541051442334,0.019300013869218105,0.3031914893617021,0.1705541051442334,0.193000138692181,0.9964539007092199,0.003546099290780147,0.0040127891050059155,0.0035460992907801418,0.0035460992907801418,0.0040127891050059095,0.6574892472747899,0.1364135698745553,0.15436648612485698,0.5709219858156028,0.37163052893663684,0.4205395324044746,0.7127659574468085,0.18426925460108062,0.20852029134471894,0.7127659574468085,0.18426925460108062,0.20852029134471894,0.6533740609915798,0.27717112375053216,0.3136486529015632,0.9632312257934711,0.020599501466152772,0.02331053032464457,0.962496267307737,0.022328281039407906,0.02526682857454179,0.3573428159209186,0.05742794778672156,0.06498584058279608,0.2166686865211465,0.03689230304136417,0.041747570940235436,0.08483099276751187,0.03729512826888107,0.04220341059718021,0.7127659574468085,0.18426925460108062,0.20852029134471894,20,
breakhis_balanced,timm_dinov3_vit_lora,menon_logit_adjusted,calibrated_threshold,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0,False,False,"[[765,81],[95,751]]",0.09004560132790096,0.030951228790366964,0.0350246125367814,0.0609338061465721,0.014075751168369033,0.01592821190316394,0.609338061465721,0.14075751168369027,0.15928211903163933,0.8877068557919623,0.027544161223950467,0.0311691526386105,0.11229314420803782,0.027544161223950453,0.031169152638610483,0.9026572763433536,0.01522588571084705,0.017229711659063722,0.09574468085106384,0.01545708845227189,0.017491342190461785,0.8959810874704491,0.018110583269556193,0.020494054246684424,0.8959810874704491,0.018110583269556255,0.020494054246684497,0.8959607171850292,0.018123583838130966,0.0205087657749463,0.9537917274449642,0.01143454565677221,0.012939406505477064,0.9654528090171434,0.008763413156029685,0.009916735531521148,0.37515149474875703,0.09859629009166433,0.11157220546602083,0.21865670585778077,0.06366913693954593,0.07204841096819126,0.15701100965676926,0.11350058164969924,0.1284379990825206,0.8959810874704491,0.018110583269556193,0.020494054246684424,21,
breakhis_balanced,timm_dinov3_vit_lora,ce,calibrated_threshold,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0,False,False,"[[763,83],[95,751]]",0.09016380463759364,0.030877829371636568,0.034941553275423184,0.06105200945626477,0.014007466254693643,0.01585094024911147,0.6105200945626478,0.14007466254693643,0.1585094024911147,0.8877068557919623,0.027544161223950467,0.0311691526386105,0.11229314420803782,0.027544161223950453,0.031169152638610483,0.9005324351973364,0.01575495463116502,0.017828409502851993,0.09810874704491727,0.016378731040840446,0.018534278959810874,0.8947990543735225,0.017760022696591844,0.020097357613994685,0.8947990543735225,0.017760022696591906,0.02009735761399475,0.8947787807047166,0.017770457144541153,0.02010916530340615,0.9538001106584176,0.011473329605585272,0.012983294675120481,0.9654514725075857,0.008789662162398315,0.009946439078471212,0.37513342558052803,0.09858525373346838,0.11155971665104523,0.2186454627166551,0.06365096414842666,0.07202784651913577,0.1570110268076369,0.11345814219784199,0.12838997432177068,0.8947990543735225,0.017760022696591844,0.020097357613994685,22,
breakhis_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,calibrated_threshold,3,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0,False,False,"[[763,83],[95,751]]",0.09016380463759364,0.030877829371636568,0.034941553275423184,0.06105200945626477,0.014007466254693643,0.01585094024911147,0.6105200945626478,0.14007466254693643,0.1585094024911147,0.8877068557919623,0.027544161223950467,0.0311691526386105,0.11229314420803782,0.027544161223950453,0.031169152638610483,0.9005324351973364,0.01575495463116502,0.017828409502851993,0.09810874704491727,0.016378731040840446,0.018534278959810874,0.8947990543735225,0.017760022696591844,0.020097357613994685,0.8947990543735225,0.017760022696591906,0.02009735761399475,0.8947787807047166,0.017770457144541153,0.02010916530340615,0.9538001106584176,0.011473329605585272,0.012983294675120481,0.9654514725075857,0.008789662162398315,0.009946439078471212,0.37513342558052803,0.09858525373346838,0.11155971665104523,0.2186454627166551,0.06365096414842666,0.07202784651913577,0.1570110268076369,0.11345814219784199,0.12838997432177068,0.8947990543735225,0.017760022696591844,0.020097357613994685,23,
